customer_id,abm_amount_cad,abm_cash_amount_cad,abm_cash_count,abm_count,card_amount_cad,card_count,cheque_amount_cad,cheque_count,eft_amount_cad,eft_count,emt_amount_cad,emt_count,wire_amount_cad,wire_count
SYNCID0000004154,0.0,0.0,0.0,0.0,230.8,4.0,8036.01,7.0,41386.020000000004,15.0,8726.400000000001,7.0,0.0,0.0
SYNCID0000004155,0.0,0.0,0.0,0.0,340.01,2.0,0.0,0.0,8922848.530000001,1107.0,10196.02,8.0,8484.86,2.0
SYNCID0000004156,0.0,0.0,0.0,0.0,0.0,0.0,200.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15698.4,1.0,0.0,0.0,0.0,0.0
SYNCID0000004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87434.87999999999,27.0,0.0,0.0,0.0,0.0
SYNCID0000004159,5606.18,5606.18,3.0,3.0,6293.929999999999,29.0,3714.7,2.0,37276.659999999996,6.0,903.47,1.0,0.0,0.0
SYNCID0000004160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16345.24,3.0
SYNCID0000004161,0.0,0.0,0.0,0.0,0.0,0.0,12253.01,9.0,0.0,0.0,1292.5900000000001,6.0,0.0,0.0
SYNCID0000004162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256982.94,4.0,0.0,0.0,0.0,0.0
SYNCID0000004163,2097.24,2097.24,3.0,3.0,17863.35,83.0,6178.320000000001,5.0,1016196.9600000001,461.0,1741.07,2.0,0.0,0.0
SYNCID0000004164,0.0,0.0,0.0,0.0,146614.03,465.0,5543.59,4.0,517.14,2.0,14574.11,5.0,0.0,0.0
SYNCID0000004165,0.0,0.0,0.0,0.0,0.0,0.0,122230.62000000001,79.0,16477.82,4.0,0.0,0.0,0.0,0.0
SYNCID0000004166,0.0,0.0,0.0,0.0,8763.79,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004167,0.0,0.0,0.0,0.0,14241.74,31.0,0.0,0.0,105.9,3.0,7379.67,5.0,0.0,0.0
SYNCID0000004168,0.0,0.0,0.0,0.0,14241.439999999999,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004169,0.0,0.0,0.0,0.0,124.07000000000001,2.0,114912.68000000001,19.0,8303.099999999999,12.0,0.0,0.0,0.0,0.0
SYNCID0000004170,0.0,0.0,0.0,0.0,52567.96,32.0,0.0,0.0,15.36,1.0,18954.82,13.0,0.0,0.0
SYNCID0000004171,16232.05,4422.6,11.0,14.0,8249.12,16.0,41777.69,4.0,171442.2,12.0,20433.3,29.0,0.0,0.0
SYNCID0000004172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53634.71000000001,24.0,24861.119999999995,28.0,0.0,0.0
SYNCID0000004173,0.0,0.0,0.0,0.0,0.0,0.0,20951.72,22.0,13195.920000000002,9.0,0.0,0.0,0.0,0.0
SYNCID0000004174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.93,3.0,0.0,0.0,0.0,0.0
SYNCID0000004175,0.0,0.0,0.0,0.0,0.0,0.0,23695.52,16.0,4442.860000000001,12.0,0.0,0.0,0.0,0.0
SYNCID0000004176,1071.68,104.52,1.0,2.0,2721.2999999999997,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004177,0.0,0.0,0.0,0.0,25037.34,122.0,8021.23,5.0,12853.98,16.0,17300.83,13.0,0.0,0.0
SYNCID0000004178,2068.38,849.65,1.0,2.0,23416.350000000002,96.0,9293.95,1.0,517987.07000000007,110.0,2461.32,15.0,0.0,0.0
SYNCID0000004179,5269.74,5269.74,6.0,6.0,177999.52000000002,435.0,0.0,0.0,42505.35,20.0,0.0,0.0,0.0,0.0
SYNCID0000004180,0.0,0.0,0.0,0.0,0.0,0.0,5607.76,8.0,85.95,1.0,0.0,0.0,0.0,0.0
SYNCID0000004181,0.0,0.0,0.0,0.0,0.0,0.0,6139.71,4.0,502.35,1.0,0.0,0.0,0.0,0.0
SYNCID0000004182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82722.67000000001,33.0,0.0,0.0,0.0,0.0
SYNCID0000004183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12007.2,15.0,21563.440000000002,14.0,0.0,0.0
SYNCID0000004184,4932.6,4932.6,7.0,7.0,63613.67,168.0,0.0,0.0,13700.849999999999,16.0,18450.92,24.0,0.0,0.0
SYNCID0000004185,1517.58,490.89,1.0,2.0,88781.29000000001,89.0,1058.8500000000001,2.0,273945.25,45.0,0.0,0.0,0.0,0.0
SYNCID0000004186,0.0,0.0,0.0,0.0,0.0,0.0,233525.65,94.0,842.45,1.0,0.0,0.0,0.0,0.0
SYNCID0000004187,0.0,0.0,0.0,0.0,40.260000000000005,3.0,0.0,0.0,44924.04,8.0,2578.6400000000003,4.0,0.0,0.0
SYNCID0000004189,0.0,0.0,0.0,0.0,0.0,0.0,687.12,1.0,2.05,1.0,0.0,0.0,0.0,0.0
SYNCID0000004190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.32,6.0,0.0,0.0,0.0,0.0
SYNCID0000004191,0.0,0.0,0.0,0.0,19923.71,57.0,2633.61,1.0,4158982.1,1475.0,81663.12,43.0,0.0,0.0
SYNCID0000004192,0.0,0.0,0.0,0.0,5081.369999999999,23.0,1084.03,1.0,83543.31000000001,37.0,3747.15,1.0,359299.13000000006,4.0
SYNCID0000004193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4607.45,6.0,0.0,0.0,0.0,0.0
SYNCID0000004194,0.0,0.0,0.0,0.0,0.0,0.0,18787.91,8.0,4113073.42,451.0,0.0,0.0,0.0,0.0
SYNCID0000004195,0.0,0.0,0.0,0.0,13981.06,44.0,0.0,0.0,0.0,0.0,4516.5,14.0,0.0,0.0
SYNCID0000004196,0.0,0.0,0.0,0.0,8503.43,67.0,6400.2,2.0,3908.3399999999997,8.0,4030.66,7.0,0.0,0.0
SYNCID0000004197,0.0,0.0,0.0,0.0,10428.990000000002,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004198,477.43999999999994,477.43999999999994,2.0,2.0,87193.35,281.0,1830.7199999999998,5.0,0.0,0.0,74138.78,156.0,0.0,0.0
SYNCID0000004199,0.0,0.0,0.0,0.0,339.28999999999996,3.0,692.47,1.0,286758.8,166.0,80250.77,86.0,0.0,0.0
SYNCID0000004200,8167.57,8167.57,12.0,12.0,21115.379999999997,72.0,1452930.41,167.0,115883.83,39.0,81075.94,50.0,0.0,0.0
SYNCID0000004201,632.08,0.0,0.0,1.0,41142.53,179.0,391096.27999999997,34.0,0.0,0.0,2531.22,3.0,0.0,0.0
SYNCID0000004202,0.0,0.0,0.0,0.0,26945.98,45.0,3956.12,2.0,43829.61,7.0,0.0,0.0,0.0,0.0
SYNCID0000004203,14702.289999999999,3854.42,12.0,14.0,25805.3,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004204,0.0,0.0,0.0,0.0,3374.5000000000005,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004205,0.0,0.0,0.0,0.0,11832.240000000002,48.0,75522.22,32.0,42267.76,19.0,485.27,1.0,0.0,0.0
SYNCID0000004206,0.0,0.0,0.0,0.0,355.67,4.0,0.0,0.0,0.0,0.0,192454.91,281.0,0.0,0.0
SYNCID0000004207,314.91,314.91,1.0,1.0,1870.7299999999998,19.0,0.0,0.0,24993.82,18.0,11583.59,4.0,0.0,0.0
SYNCID0000004208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396478.01999999996,122.0,0.0,0.0,0.0,0.0
SYNCID0000004209,0.0,0.0,0.0,0.0,4358.089999999999,6.0,12112.37,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004210,0.0,0.0,0.0,0.0,5.09,1.0,0.0,0.0,232541.27000000002,87.0,5248.45,6.0,0.0,0.0
SYNCID0000004211,0.0,0.0,0.0,0.0,0.0,0.0,32093.250000000004,21.0,29802.690000000006,12.0,0.0,0.0,0.0,0.0
SYNCID0000004212,0.0,0.0,0.0,0.0,3509.79,16.0,0.0,0.0,884365.76,161.0,1977.92,2.0,0.0,0.0
SYNCID0000004213,516.13,516.13,2.0,2.0,6434.160000000001,38.0,19919.53,13.0,7458.79,2.0,2427.0599999999995,5.0,166819.28999999998,4.0
SYNCID0000004214,0.0,0.0,0.0,0.0,203.27,1.0,23449.030000000002,8.0,84722.84000000001,4.0,46546.06999999999,43.0,0.0,0.0
SYNCID0000004215,0.0,0.0,0.0,0.0,24466.41,144.0,0.0,0.0,258922.25999999992,77.0,0.0,0.0,0.0,0.0
SYNCID0000004216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007.21,5.0,10029.470000000001,7.0,59943.26,1.0
SYNCID0000004217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.03,2.0,0.0,0.0,0.0,0.0
SYNCID0000004218,0.0,0.0,0.0,0.0,268.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004219,15769.769999999997,5029.72,9.0,10.0,9601.359999999999,53.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.33,3.0
SYNCID0000004220,0.0,0.0,0.0,0.0,16866.89,88.0,860.7299999999999,2.0,18451.33,16.0,17053.350000000002,12.0,0.0,0.0
SYNCID0000004222,0.0,0.0,0.0,0.0,0.0,0.0,200.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004223,0.0,0.0,0.0,0.0,0.0,0.0,6355.65,5.0,24991.44,8.0,25107.55,22.0,0.0,0.0
SYNCID0000004224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43030.73,15.0,0.0,0.0,0.0,0.0
SYNCID0000004225,0.0,0.0,0.0,0.0,1845.14,11.0,19973.570000000003,4.0,93152.19,39.0,3072.9100000000003,9.0,0.0,0.0
SYNCID0000004226,0.0,0.0,0.0,0.0,0.0,0.0,29288.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004227,0.0,0.0,0.0,0.0,0.0,0.0,20582.839999999997,9.0,25105.71,11.0,67552.67,50.0,0.0,0.0
SYNCID0000004229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16786.84,3.0,0.0,0.0,0.0,0.0
SYNCID0000004230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20002.920000000002,4.0,4139.91,5.0,0.0,0.0
SYNCID0000004231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8150.8099999999995,4.0,0.0,0.0,0.0,0.0
SYNCID0000004232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.4,2.0,205.78,1.0,0.0,0.0
SYNCID0000004233,0.0,0.0,0.0,0.0,5277.8099999999995,23.0,24260.870000000003,8.0,51942.2,27.0,0.0,0.0,0.0,0.0
SYNCID0000004234,0.0,0.0,0.0,0.0,173.49,3.0,1385330.5999999999,25.0,0.0,0.0,197055.04,281.0,0.0,0.0
SYNCID0000004235,0.0,0.0,0.0,0.0,0.0,0.0,801308.9299999999,13.0,5212.74,5.0,0.0,0.0,0.0,0.0
SYNCID0000004236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123953.43000000001,9.0,0.0,0.0,0.0,0.0
SYNCID0000004237,0.0,0.0,0.0,0.0,40994.560000000005,93.0,9571.94,1.0,5200.59,5.0,292.19,2.0,0.0,0.0
SYNCID0000004239,0.0,0.0,0.0,0.0,0.0,0.0,30505.22,1.0,88384.22999999998,52.0,592.24,2.0,0.0,0.0
SYNCID0000004240,0.0,0.0,0.0,0.0,0.0,0.0,14552.189999999999,2.0,76896.79999999999,4.0,0.0,0.0,0.0,0.0
SYNCID0000004241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.07,1.0,0.0,0.0,0.0,0.0
SYNCID0000004242,0.0,0.0,0.0,0.0,0.0,0.0,5775.4800000000005,2.0,16245.609999999999,2.0,1718.4500000000003,7.0,0.0,0.0
SYNCID0000004243,0.0,0.0,0.0,0.0,0.0,0.0,158120.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23247.890000000003,7.0,0.0,0.0,0.0,0.0
SYNCID0000004245,0.0,0.0,0.0,0.0,437.69,1.0,120555.93999999999,21.0,492.28000000000003,3.0,4415.95,9.0,0.0,0.0
SYNCID0000004246,0.0,0.0,0.0,0.0,3.48,1.0,347830.1700000001,12.0,131149.03,34.0,0.0,0.0,0.0,0.0
SYNCID0000004247,0.0,0.0,0.0,0.0,0.0,0.0,27623.420000000002,8.0,5538.0,14.0,0.0,0.0,0.0,0.0
SYNCID0000004248,0.0,0.0,0.0,0.0,19515.199999999997,58.0,386287.16000000003,59.0,163938.83000000002,68.0,659.07,1.0,0.0,0.0
SYNCID0000004249,0.0,0.0,0.0,0.0,7083.629999999999,11.0,0.0,0.0,36706.28,18.0,0.0,0.0,90885.55,1.0
SYNCID0000004250,0.0,0.0,0.0,0.0,0.0,0.0,6131.98,3.0,3147.13,4.0,147.67,2.0,0.0,0.0
SYNCID0000004251,0.0,0.0,0.0,0.0,20168.98,53.0,0.0,0.0,1183.49,2.0,1002.71,1.0,0.0,0.0
SYNCID0000004252,0.0,0.0,0.0,0.0,183572.18,699.0,17550.34,17.0,105345.12000000001,19.0,1100.55,5.0,0.0,0.0
SYNCID0000004253,9479.78,997.2599999999999,5.0,7.0,13775.42,70.0,380176.5,187.0,28501.7,6.0,6489.45,5.0,0.0,0.0
SYNCID0000004254,0.0,0.0,0.0,0.0,0.0,0.0,41828.280000000006,35.0,1322.39,3.0,65767.92000000001,78.0,0.0,0.0
SYNCID0000004255,0.0,0.0,0.0,0.0,0.0,0.0,25248.889999999996,21.0,241387.61000000004,46.0,10913.150000000001,14.0,0.0,0.0
SYNCID0000004256,17898.4,11960.710000000001,22.0,27.0,304.07,3.0,0.0,0.0,91794.25999999998,91.0,23219.22,28.0,0.0,0.0
SYNCID0000004257,1305.1599999999999,1305.1599999999999,2.0,2.0,268.84,1.0,272925.6000000001,55.0,185719.48,28.0,12318.33,7.0,0.0,0.0
SYNCID0000004258,0.0,0.0,0.0,0.0,17356.160000000003,105.0,0.0,0.0,0.0,0.0,71351.06,51.0,9284219.97,21.0
SYNCID0000004259,422.06,422.06,1.0,1.0,47137.15000000001,149.0,36116.490000000005,4.0,8903.189999999999,10.0,0.0,0.0,0.0,0.0
SYNCID0000004260,0.0,0.0,0.0,0.0,0.0,0.0,941406.45,121.0,1180.4299999999998,2.0,19288.23,17.0,0.0,0.0
SYNCID0000004261,0.0,0.0,0.0,0.0,49572.36,94.0,14915.140000000001,5.0,53801.899999999994,23.0,9818.900000000001,19.0,0.0,0.0
SYNCID0000004263,0.0,0.0,0.0,0.0,0.0,0.0,10888.849999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004264,0.0,0.0,0.0,0.0,0.0,0.0,36426.81,10.0,13764.990000000002,4.0,43786.06999999999,62.0,0.0,0.0
SYNCID0000004265,0.0,0.0,0.0,0.0,0.0,0.0,5205.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004266,0.0,0.0,0.0,0.0,40038.4,182.0,47560.22,16.0,52143.00000000001,10.0,0.0,0.0,0.0,0.0
SYNCID0000004267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.51,8.0,0.0,0.0,0.0,0.0
SYNCID0000004268,0.0,0.0,0.0,0.0,6473.37,29.0,28143.410000000003,15.0,1685.7200000000003,3.0,436.07,1.0,0.0,0.0
SYNCID0000004269,0.0,0.0,0.0,0.0,0.0,0.0,77.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004270,0.0,0.0,0.0,0.0,144.4,1.0,295.01,1.0,41728.61000000001,5.0,0.0,0.0,0.0,0.0
SYNCID0000004271,0.0,0.0,0.0,0.0,0.0,0.0,34292.26,5.0,0.0,0.0,420.17,1.0,0.0,0.0
SYNCID0000004272,0.0,0.0,0.0,0.0,5097.41,35.0,1873.9,3.0,81433.48000000001,52.0,4002.36,8.0,0.0,0.0
SYNCID0000004273,200.01,200.01,1.0,1.0,18169.72,74.0,33397.31,26.0,37286.509999999995,30.0,7048.24,4.0,0.0,0.0
SYNCID0000004276,0.0,0.0,0.0,0.0,0.0,0.0,50655.79,10.0,8236.49,6.0,0.0,0.0,0.0,0.0
SYNCID0000004277,0.0,0.0,0.0,0.0,6577.7,6.0,0.0,0.0,30049.040000000005,19.0,0.0,0.0,0.0,0.0
SYNCID0000004279,1506.06,1506.06,1.0,1.0,537.8599999999999,7.0,14100.369999999999,9.0,2748.11,3.0,0.0,0.0,0.0,0.0
SYNCID0000004280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209209.55000000002,26.0,0.0,0.0,0.0,0.0
SYNCID0000004281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7902.67,8.0,0.0,0.0
SYNCID0000004282,0.0,0.0,0.0,0.0,31.38,1.0,0.0,0.0,9441.38,14.0,5632.34,13.0,0.0,0.0
SYNCID0000004284,0.0,0.0,0.0,0.0,0.0,0.0,157629.71,97.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004285,0.0,0.0,0.0,0.0,1358.9,1.0,0.0,0.0,155.7,2.0,11368.97,6.0,0.0,0.0
SYNCID0000004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16389.85,9.0,10769.929999999998,13.0,0.0,0.0
SYNCID0000004287,0.0,0.0,0.0,0.0,0.0,0.0,823652.88,39.0,126.38,2.0,0.0,0.0,0.0,0.0
SYNCID0000004288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94417.10999999999,16.0,218100.59999999998,171.0,0.0,0.0
SYNCID0000004290,14032.11,3956.83,7.0,8.0,6115.280000000001,18.0,56649.5,47.0,1844.04,4.0,75958.35999999999,106.0,0.0,0.0
SYNCID0000004291,0.0,0.0,0.0,0.0,129.45,1.0,199.6,1.0,41594.57000000001,8.0,38417.299999999996,38.0,0.0,0.0
SYNCID0000004292,531.56,531.56,1.0,1.0,11846.760000000002,45.0,1579817.0199999998,244.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004293,4746.1,4746.1,7.0,7.0,393.6,7.0,21270.579999999998,5.0,3197.94,2.0,3132.65,4.0,0.0,0.0
SYNCID0000004294,0.0,0.0,0.0,0.0,4909.29,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004295,0.0,0.0,0.0,0.0,0.0,0.0,192551.05000000002,35.0,442230.72,132.0,543.51,2.0,0.0,0.0
SYNCID0000004296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.54,1.0,0.0,0.0,0.0,0.0
SYNCID0000004297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52826.729999999996,12.0,0.0,0.0,0.0,0.0
SYNCID0000004298,0.0,0.0,0.0,0.0,0.0,0.0,11671.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004299,12429.7,0.0,0.0,1.0,15321.52,23.0,16627.85,9.0,117718.07999999997,76.0,12245.480000000001,13.0,0.0,0.0
SYNCID0000004300,0.0,0.0,0.0,0.0,0.0,0.0,356.95,2.0,166795.75000000003,37.0,0.0,0.0,0.0,0.0
SYNCID0000004301,0.0,0.0,0.0,0.0,84.55999999999999,2.0,22922.39,13.0,1300.3000000000002,3.0,30382.34,24.0,0.0,0.0
SYNCID0000004302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8739.1,3.0,0.0,0.0
SYNCID0000004303,0.0,0.0,0.0,0.0,0.0,0.0,55637.490000000005,24.0,424.74,1.0,542.31,1.0,0.0,0.0
SYNCID0000004304,2367.72,0.0,0.0,2.0,38615.35,145.0,0.0,0.0,18685.2,8.0,46285.21000000001,51.0,0.0,0.0
SYNCID0000004305,0.0,0.0,0.0,0.0,0.0,0.0,811633.11,52.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004306,169.63,169.63,1.0,1.0,767.96,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004307,0.0,0.0,0.0,0.0,0.0,0.0,105240.81,16.0,58971.49,4.0,0.0,0.0,56805.98,5.0
SYNCID0000004309,0.0,0.0,0.0,0.0,0.0,0.0,5405.34,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004310,0.0,0.0,0.0,0.0,21479.88,97.0,161.15,1.0,1143.78,3.0,273.07,1.0,0.0,0.0
SYNCID0000004311,0.0,0.0,0.0,0.0,0.0,0.0,4116.35,4.0,214586.72000000003,20.0,0.0,0.0,0.0,0.0
SYNCID0000004312,0.0,0.0,0.0,0.0,649.5799999999999,11.0,5743.98,1.0,53602.84999999999,32.0,0.0,0.0,0.0,0.0
SYNCID0000004313,0.0,0.0,0.0,0.0,1031.8799999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004314,0.0,0.0,0.0,0.0,0.0,0.0,2350.51,2.0,0.0,0.0,24828.11,17.0,0.0,0.0
SYNCID0000004315,0.0,0.0,0.0,0.0,8124.7699999999995,37.0,91403.43000000001,7.0,12023.11,6.0,20000.500000000004,10.0,0.0,0.0
SYNCID0000004316,0.0,0.0,0.0,0.0,27060.54,51.0,5468.12,2.0,12065.17,6.0,0.0,0.0,0.0,0.0
SYNCID0000004317,0.0,0.0,0.0,0.0,4026.5,11.0,33450.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004318,20139.1,6049.200000000001,7.0,9.0,1111.8200000000002,3.0,39470.39,44.0,31143.88,12.0,3351.7499999999995,12.0,0.0,0.0
SYNCID0000004319,2690.17,2690.17,4.0,4.0,50561.05,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227692.07999999996,76.0,7205.08,7.0,0.0,0.0
SYNCID0000004321,0.0,0.0,0.0,0.0,0.0,0.0,230769.87,21.0,145359.95,23.0,0.0,0.0,0.0,0.0
SYNCID0000004322,0.0,0.0,0.0,0.0,40500.1,81.0,4509719.1899999995,496.0,2.06,1.0,20250.48,16.0,0.0,0.0
SYNCID0000004323,0.0,0.0,0.0,0.0,0.0,0.0,22033.52,5.0,0.0,0.0,5410.87,3.0,0.0,0.0
SYNCID0000004324,0.0,0.0,0.0,0.0,0.0,0.0,196105.14999999997,89.0,0.0,0.0,0.0,0.0,242.13,1.0
SYNCID0000004325,0.0,0.0,0.0,0.0,15354.78,90.0,2996.89,2.0,35179.38,13.0,3934.0699999999997,3.0,0.0,0.0
SYNCID0000004326,0.0,0.0,0.0,0.0,0.0,0.0,1976.0500000000002,2.0,72984.47000000002,45.0,0.0,0.0,0.0,0.0
SYNCID0000004327,5956.169999999999,618.53,1.0,3.0,420.46999999999997,4.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004328,1064.28,1064.28,1.0,1.0,201131.56999999998,416.0,0.0,0.0,1257.96,2.0,11004.76,8.0,0.0,0.0
SYNCID0000004329,0.0,0.0,0.0,0.0,0.0,0.0,7459.05,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004330,0.0,0.0,0.0,0.0,310153.92,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004331,0.0,0.0,0.0,0.0,7338.429999999999,26.0,21845.26,7.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004332,0.0,0.0,0.0,0.0,15009.200000000003,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004333,0.0,0.0,0.0,0.0,0.0,0.0,18946.22,5.0,0.0,0.0,29958.97,35.0,0.0,0.0
SYNCID0000004334,10995.67,1051.02,1.0,3.0,129.61,1.0,168623.51000000004,48.0,93539.63999999998,26.0,16447.5,10.0,0.0,0.0
SYNCID0000004335,0.0,0.0,0.0,0.0,0.0,0.0,904.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004336,0.0,0.0,0.0,0.0,10411.580000000004,53.0,0.0,0.0,0.0,0.0,18107.86,12.0,0.0,0.0
SYNCID0000004337,1278.43,0.0,0.0,1.0,11960.3,28.0,0.0,0.0,96273.70999999999,46.0,32600.320000000007,51.0,0.0,0.0
SYNCID0000004338,56263.85,9351.55,18.0,21.0,740.8800000000001,7.0,0.0,0.0,8183.72,6.0,475.57,2.0,0.0,0.0
SYNCID0000004339,0.0,0.0,0.0,0.0,0.0,0.0,3885.9399999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004340,19683.04,0.0,0.0,1.0,222625.13000000003,171.0,410.56,1.0,16957.23,16.0,5818.38,3.0,0.0,0.0
SYNCID0000004341,0.0,0.0,0.0,0.0,0.0,0.0,87854900.42999999,526.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004342,535.9,0.0,0.0,1.0,57955.03,205.0,5441.45,3.0,3467.11,6.0,4838.040000000001,6.0,0.0,0.0
SYNCID0000004343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13854.65,8.0,0.0,0.0
SYNCID0000004344,0.0,0.0,0.0,0.0,0.0,0.0,59009.36,17.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004345,0.0,0.0,0.0,0.0,0.0,0.0,3785.89,1.0,21489.440000000006,15.0,0.0,0.0,0.0,0.0
SYNCID0000004346,0.0,0.0,0.0,0.0,1526.06,12.0,12284.64,9.0,2371367.31,150.0,0.0,0.0,0.0,0.0
SYNCID0000004347,3996.58,3996.58,3.0,3.0,8284.140000000001,45.0,0.0,0.0,34525.87,14.0,1852.9099999999999,3.0,0.0,0.0
SYNCID0000004348,0.0,0.0,0.0,0.0,0.0,0.0,26472.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004349,0.0,0.0,0.0,0.0,0.0,0.0,128696.57,10.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004351,0.0,0.0,0.0,0.0,44.1,1.0,0.0,0.0,174599.41,73.0,5174.389999999999,14.0,0.0,0.0
SYNCID0000004352,0.0,0.0,0.0,0.0,0.0,0.0,791653.9099999999,150.0,0.0,0.0,6652.68,5.0,0.0,0.0
SYNCID0000004353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131657.33000000002,9.0,0.0,0.0,0.0,0.0
SYNCID0000004354,0.0,0.0,0.0,0.0,0.0,0.0,21917.16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004355,0.0,0.0,0.0,0.0,72.64,4.0,98390.64,31.0,2020.58,2.0,15379.970000000001,16.0,0.0,0.0
SYNCID0000004356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27252.71,6.0,0.0,0.0,0.0,0.0
SYNCID0000004357,0.0,0.0,0.0,0.0,20928.7,76.0,28848.58,24.0,5119.25,6.0,405.85,4.0,0.0,0.0
SYNCID0000004358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.79,9.0,0.0,0.0,0.0,0.0
SYNCID0000004359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.1,3.0,0.0,0.0,0.0,0.0
