customer_id,geographical_entropy
SYNCID0000015717,N/A
SYNCID0000002700,4.135303210267544
SYNCID0000000051,2.94770277922009
SYNCID0000011693,4.425272700732572
SYNCID0000003878,N/A
SYNCID0000016093,4.360935307428698
SYNCID0000000150,1.871602261409798
SYNCID0000013418,N/A
SYNCID0000006162,N/A
SYNCID0000011000,4.104322324356869
SYNCID0000015855,2.2516291673878226
SYNCID0000001558,3.6235166412180155
SYNCID0000007734,3.6542357742427325
SYNCID0000000367,4.473314321278979
SYNCID0000005590,N/A
SYNCID0000002275,0.9182958340544896
SYNCID0000007367,2.5923937827723695
SYNCID0000006066,3.844176904571354
SYNCID0000014111,2.807354922057604
SYNCID0000010784,4.412405234562321
SYNCID0000000659,0.8112781244591328
SYNCID0000000769,4.259639764467799
SYNCID0000002044,N/A
SYNCID0000016634,N/A
SYNCID0000002015,N/A
SYNCID0000006060,N/A
SYNCID0000014509,-0.0
SYNCID0000015505,4.506352599076983
SYNCID0000009806,3.4890252300542177
SYNCID0000011229,2.9219280948873623
SYNCID0000004636,2.9647546650668897
SYNCID0000008443,2.128085278891394
SYNCID0000011885,1.0
SYNCID0000013013,4.490133876601501
SYNCID0000002450,N/A
SYNCID0000004658,N/A
SYNCID0000009995,4.4829345528417015
SYNCID0000002014,4.323120368233552
SYNCID0000008772,2.807354922057604
SYNCID0000007929,2.938051303371684
SYNCID0000016350,3.8916315388565574
SYNCID0000004458,4.222136135926718
SYNCID0000005733,3.297180468885217
SYNCID0000004833,0.4689955935892812
SYNCID0000010862,3.2466569615887813
SYNCID0000012966,N/A
SYNCID0000006627,N/A
SYNCID0000001805,N/A
SYNCID0000008220,3.3626822732034323
SYNCID0000012756,3.169925001442312
SYNCID0000012356,2.0
SYNCID0000001406,N/A
SYNCID0000001402,3.8693566643280564
SYNCID0000017139,2.0588138903312014
SYNCID0000011402,2.321928094887362
SYNCID0000010871,4.540322317748482
SYNCID0000015274,3.266056258283368
SYNCID0000003691,N/A
SYNCID0000015363,N/A
SYNCID0000014462,3.1077148025974384
SYNCID0000001573,N/A
SYNCID0000006329,3.4558084613218227
SYNCID0000004652,2.7603136973125117
SYNCID0000013363,2.40400975732486
SYNCID0000007754,3.5829230963500107
SYNCID0000004002,4.620498426235296
SYNCID0000014714,N/A
SYNCID0000013721,2.7806390622295662
SYNCID0000015423,3.6079676322117766
SYNCID0000011407,3.5028542094227526
SYNCID0000002067,N/A
SYNCID0000004824,3.5208079609312746
SYNCID0000015738,N/A
SYNCID0000002272,-0.0
SYNCID0000005002,4.3099045726985805
SYNCID0000008303,3.940221709164813
SYNCID0000008636,3.6137653019610982
SYNCID0000009335,3.1856919871571896
SYNCID0000012426,3.3784711843140394
SYNCID0000005068,4.158227469896432
SYNCID0000000972,N/A
SYNCID0000002899,1.0
SYNCID0000007366,3.149397470347699
SYNCID0000002926,N/A
SYNCID0000017166,N/A
SYNCID0000014796,2.521640636343318
SYNCID0000000172,N/A
SYNCID0000006574,4.066993735084674
SYNCID0000009930,N/A
SYNCID0000005859,N/A
SYNCID0000007436,4.592130987924978
SYNCID0000009092,N/A
SYNCID0000003393,0.8112781244591328
SYNCID0000006682,3.9088251287209013
SYNCID0000002271,N/A
SYNCID0000005324,3.5294432011616292
SYNCID0000010978,N/A
SYNCID0000000949,N/A
SYNCID0000005940,1.9219280948873623
SYNCID0000002961,2.699513850319966
SYNCID0000008160,1.584962500721156
SYNCID0000007924,3.0957952550009336
SYNCID0000009550,N/A
SYNCID0000015209,N/A
SYNCID0000011638,N/A
SYNCID0000002031,0.9182958340544896
SYNCID0000004530,3.6144936211433505
SYNCID0000016364,4.086474354457865
SYNCID0000005641,N/A
SYNCID0000008552,0.9864267287308425
SYNCID0000013958,N/A
SYNCID0000016860,4.865335352796835
SYNCID0000010335,3.9864916956568592
SYNCID0000015203,4.027967736512499
SYNCID0000007093,3.1459265481648377
SYNCID0000008317,N/A
SYNCID0000015816,N/A
SYNCID0000016551,2.4729779013121624
SYNCID0000012870,N/A
SYNCID0000003282,4.139999033298421
SYNCID0000009251,1.584962500721156
SYNCID0000005466,4.2668135016920195
SYNCID0000009888,3.8894581024881525
SYNCID0000001655,4.218627799996426
SYNCID0000000866,2.905332349584247
SYNCID0000006401,2.9944570780081685
SYNCID0000007697,1.950212064914747
SYNCID0000009252,3.985172773510456
SYNCID0000015014,3.861983513035609
SYNCID0000001255,4.555893522799715
SYNCID0000013447,2.699513850319966
SYNCID0000009651,4.5957883517728115
SYNCID0000008567,N/A
SYNCID0000013524,N/A
SYNCID0000011936,N/A
SYNCID0000000135,1.0
SYNCID0000004841,3.121928094887362
SYNCID0000011841,2.6430523166577693
SYNCID0000008911,1.2806721295208872
SYNCID0000006984,3.1847776529602827
SYNCID0000009180,3.1973412871630886
SYNCID0000000198,3.132914563979398
SYNCID0000001278,N/A
SYNCID0000014259,N/A
SYNCID0000016884,N/A
SYNCID0000003712,N/A
SYNCID0000001198,4.2616453119296
SYNCID0000006775,3.155565013329719
SYNCID0000014453,N/A
SYNCID0000010134,2.8779760005886685
SYNCID0000017031,3.785646872872154
SYNCID0000017048,3.267751983507221
SYNCID0000001940,2.725480556997868
SYNCID0000005341,3.404542813342292
SYNCID0000009133,N/A
SYNCID0000010754,-0.0
SYNCID0000003123,3.4594316186372978
SYNCID0000010298,N/A
SYNCID0000017044,N/A
SYNCID0000000904,N/A
SYNCID0000015991,3.832810736843129
SYNCID0000007233,4.283540377035085
SYNCID0000014293,3.8776984154794154
SYNCID0000007973,2.3853773835962993
SYNCID0000006817,2.9219280948873623
SYNCID0000007504,N/A
SYNCID0000007740,3.7492987032431944
SYNCID0000013674,3.5818350822179457
SYNCID0000013589,N/A
SYNCID0000006281,2.7277806991523845
SYNCID0000009639,2.928125618532312
SYNCID0000011365,4.233870332515928
SYNCID0000001738,3.2570488277869583
SYNCID0000006106,4.135085925966366
SYNCID0000010253,3.984498451560164
SYNCID0000007198,2.5219280948873624
SYNCID0000012956,N/A
SYNCID0000014621,-0.0
SYNCID0000010936,1.5487949406953985
SYNCID0000002213,4.378484780019102
SYNCID0000003385,3.8358924404572488
SYNCID0000006349,N/A
SYNCID0000001497,3.715589437882739
SYNCID0000015286,4.209038587796387
SYNCID0000016162,3.186425874087823
SYNCID0000002564,2.4508257945180882
SYNCID0000005867,2.497224320061398
SYNCID0000012087,2.881100664776415
SYNCID0000005705,4.441284887789057
SYNCID0000016710,2.4508257945180882
SYNCID0000010954,N/A
SYNCID0000000369,3.634609371937978
SYNCID0000013879,1.0
SYNCID0000003737,N/A
SYNCID0000005309,N/A
SYNCID0000013097,N/A
SYNCID0000014528,3.9594860532336735
SYNCID0000006421,4.313451961558318
SYNCID0000013706,3.955272937811339
SYNCID0000013744,3.95273123293822
SYNCID0000013610,N/A
SYNCID0000006932,4.067244520214233
SYNCID0000007402,N/A
SYNCID0000005010,N/A
SYNCID0000017035,N/A
SYNCID0000004653,2.6062389286533896
SYNCID0000008940,4.3286437916296805
SYNCID0000013923,4.432877826782214
SYNCID0000015310,N/A
SYNCID0000003530,N/A
SYNCID0000005899,2.584962500721156
SYNCID0000001211,3.888510596427247
SYNCID0000007713,3.806315449618717
SYNCID0000004461,N/A
SYNCID0000015491,3.6264938122940564
SYNCID0000015296,2.292481250360578
SYNCID0000008622,4.508772397292705
SYNCID0000016507,N/A
SYNCID0000004257,1.584962500721156
SYNCID0000010584,N/A
SYNCID0000014054,2.725480556997868
SYNCID0000000126,3.0178650529206683
SYNCID0000001279,N/A
SYNCID0000000405,N/A
SYNCID0000000065,4.441413082117933
SYNCID0000001504,4.066784213473103
SYNCID0000017007,3.404542813342292
SYNCID0000007726,3.987877793713543
SYNCID0000004151,-0.0
SYNCID0000000960,-0.0
SYNCID0000007624,1.584962500721156
SYNCID0000007180,N/A
SYNCID0000008569,2.2516291673878226
SYNCID0000015479,3.29559542203075
SYNCID0000016038,3.7659087210984143
SYNCID0000006171,-0.0
SYNCID0000015294,-0.0
SYNCID0000010185,N/A
SYNCID0000011764,N/A
SYNCID0000003654,N/A
SYNCID0000006587,3.445798334588927
SYNCID0000014210,3.8157353469153343
SYNCID0000009262,1.584962500721156
SYNCID0000002947,N/A
SYNCID0000014318,N/A
SYNCID0000017034,0.9182958340544896
SYNCID0000004075,N/A
SYNCID0000007667,N/A
SYNCID0000000223,N/A
SYNCID0000002624,3.341202823293722
SYNCID0000003215,4.0383947068981865
SYNCID0000007414,4.262137406122097
SYNCID0000010087,4.067203513926917
SYNCID0000000370,3.326360407952693
SYNCID0000005976,N/A
SYNCID0000002071,4.101712212208019
SYNCID0000008081,2.663532754804255
SYNCID0000002805,2.335762388837426
SYNCID0000009798,N/A
SYNCID0000002922,3.551431239627998
SYNCID0000004237,4.044385897554659
SYNCID0000011071,2.584962500721156
SYNCID0000014467,2.321928094887362
SYNCID0000007917,N/A
SYNCID0000000125,-0.0
SYNCID0000002590,1.0
SYNCID0000003986,-0.0
SYNCID0000013103,3.0277718113096435
SYNCID0000001315,N/A
SYNCID0000008326,N/A
SYNCID0000016667,3.4386947487115958
SYNCID0000001754,2.2359263506290326
SYNCID0000012253,2.0
SYNCID0000016543,N/A
SYNCID0000015429,4.302088653689309
SYNCID0000010611,1.0
SYNCID0000008698,4.031272888738041
SYNCID0000016048,1.3709505944546687
SYNCID0000011669,1.584962500721156
SYNCID0000005983,N/A
SYNCID0000016753,N/A
SYNCID0000017053,N/A
SYNCID0000010001,-0.0
SYNCID0000012468,2.94770277922009
SYNCID0000013364,3.9197631894321523
SYNCID0000010150,2.8105801423772308
SYNCID0000009286,N/A
SYNCID0000004130,N/A
SYNCID0000004571,2.792481250360578
SYNCID0000009386,N/A
SYNCID0000000388,3.438307235905091
SYNCID0000006735,N/A
SYNCID0000008059,N/A
SYNCID0000001337,-0.0
SYNCID0000012034,1.664497779200461
SYNCID0000012819,3.9585781366327955
SYNCID0000013274,4.401955985501291
SYNCID0000014188,3.9315242158023556
SYNCID0000016584,3.3086949695628425
SYNCID0000015009,2.9992492479956563
SYNCID0000009792,1.584962500721156
SYNCID0000015302,3.5465935642949384
SYNCID0000006070,N/A
SYNCID0000004411,2.895461844238322
SYNCID0000006753,N/A
SYNCID0000015767,N/A
SYNCID0000008382,N/A
SYNCID0000008036,N/A
SYNCID0000001448,4.722758564827481
SYNCID0000016065,4.001076835633078
SYNCID0000001974,2.0
SYNCID0000012533,3.2531319761446036
SYNCID0000011801,2.6961990498148554
SYNCID0000008037,2.7321588913645702
SYNCID0000002437,3.9321380397593746
SYNCID0000007984,N/A
SYNCID0000003268,2.905332349584247
SYNCID0000002122,3.21223754441833
SYNCID0000005851,1.0
SYNCID0000015757,3.1574058114255177
SYNCID0000013904,N/A
SYNCID0000013149,1.5
SYNCID0000006219,3.968120585203243
SYNCID0000003316,3.176639249543806
SYNCID0000012043,3.4945277638885677
SYNCID0000016895,1.584962500721156
SYNCID0000000593,4.5143419876735615
SYNCID0000004927,2.2516291673878226
SYNCID0000000270,4.273050109309065
SYNCID0000013136,3.200532236392186
SYNCID0000008070,1.584962500721156
SYNCID0000014075,2.6961990498148554
SYNCID0000016063,4.462699791273251
SYNCID0000006610,N/A
SYNCID0000014162,3.1033667177473787
SYNCID0000000544,4.661287446826515
SYNCID0000000494,1.5
SYNCID0000007950,3.753700098919624
SYNCID0000015708,3.6112563589013718
SYNCID0000015976,2.0
SYNCID0000006925,N/A
SYNCID0000013260,4.394052643102399
SYNCID0000015786,N/A
SYNCID0000000024,N/A
SYNCID0000003615,2.807354922057604
SYNCID0000004254,N/A
SYNCID0000000191,3.4273802043627413
SYNCID0000005356,N/A
SYNCID0000011237,N/A
SYNCID0000001156,N/A
SYNCID0000010560,N/A
SYNCID0000002021,3.128116859832968
SYNCID0000003950,N/A
SYNCID0000007786,N/A
SYNCID0000014265,N/A
SYNCID0000015331,4.281097103412025
SYNCID0000002467,N/A
SYNCID0000014045,3.181205667334651
SYNCID0000006129,N/A
SYNCID0000005909,N/A
SYNCID0000013321,-0.0
SYNCID0000014253,N/A
SYNCID0000013798,3.8307686387275544
SYNCID0000014825,N/A
SYNCID0000004676,N/A
SYNCID0000004601,N/A
SYNCID0000008131,N/A
SYNCID0000010305,N/A
SYNCID0000006952,2.1556390622295662
SYNCID0000005413,4.222567583232859
SYNCID0000008749,N/A
SYNCID0000006958,4.249784786628669
SYNCID0000013586,N/A
SYNCID0000015920,4.037273543666118
SYNCID0000008799,4.436263817473074
SYNCID0000000790,4.377877203163013
SYNCID0000008665,-0.0
SYNCID0000014538,N/A
SYNCID0000009169,N/A
SYNCID0000000140,3.4166206263334646
SYNCID0000012195,3.0987830732129416
SYNCID0000000472,4.766959579016436
SYNCID0000015128,N/A
SYNCID0000008897,3.545974016776398
SYNCID0000000449,1.584962500721156
SYNCID0000006377,4.3731435334196735
SYNCID0000016724,2.2890179898186576
SYNCID0000005676,0.9182958340544896
SYNCID0000010923,N/A
SYNCID0000016793,N/A
SYNCID0000011196,N/A
SYNCID0000003328,3.0271691184406184
SYNCID0000003776,N/A
SYNCID0000000946,N/A
SYNCID0000001269,4.2558169837495345
SYNCID0000001078,N/A
SYNCID0000007136,1.0
SYNCID0000012243,3.10571344236086
SYNCID0000004837,2.5150092227643954
SYNCID0000016400,N/A
SYNCID0000011221,N/A
SYNCID0000001375,3.7094320646611725
SYNCID0000000193,N/A
SYNCID0000008872,3.721928094887362
SYNCID0000004572,2.584962500721156
SYNCID0000009429,1.0
SYNCID0000010318,4.3061590019942635
SYNCID0000013390,N/A
SYNCID0000007582,4.0546368071981895
SYNCID0000010822,4.349791575392104
SYNCID0000001019,2.7219280948873625
SYNCID0000016756,N/A
SYNCID0000001526,3.88084885391192
SYNCID0000010395,N/A
SYNCID0000005131,0.9182958340544896
SYNCID0000005214,2.813051032754936
SYNCID0000013178,N/A
SYNCID0000015810,N/A
SYNCID0000005169,N/A
SYNCID0000001528,N/A
SYNCID0000000453,2.807354922057604
SYNCID0000009737,3.4137042140595923
SYNCID0000011510,3.8074959016686747
SYNCID0000014803,3.235084951819779
SYNCID0000006894,3.3027227528624894
SYNCID0000015427,N/A
SYNCID0000003061,4.304468544794055
SYNCID0000010105,3.477589600445252
SYNCID0000006677,N/A
SYNCID0000008168,3.541446071165522
SYNCID0000009877,3.9184840239494094
SYNCID0000014470,N/A
SYNCID0000000592,0.9182958340544896
SYNCID0000004352,N/A
SYNCID0000013723,3.805245649852372
SYNCID0000003930,4.175271296431607
SYNCID0000005213,2.996791631981637
SYNCID0000011867,2.403677461028802
SYNCID0000003756,N/A
SYNCID0000012690,2.7254805569978675
SYNCID0000000917,3.847527125349081
SYNCID0000015700,N/A
SYNCID0000006914,N/A
SYNCID0000009254,4.189345484929092
SYNCID0000009401,2.7940879961000467
SYNCID0000008009,N/A
SYNCID0000016346,N/A
SYNCID0000011943,1.0
SYNCID0000009308,3.967585764910526
SYNCID0000011600,1.9219280948873623
SYNCID0000001263,N/A
SYNCID0000003633,N/A
SYNCID0000006435,N/A
SYNCID0000015512,1.0
SYNCID0000014543,3.4654330182725688
SYNCID0000001636,N/A
SYNCID0000013990,N/A
SYNCID0000000056,3.37039731282764
SYNCID0000009767,3.7144889273627992
SYNCID0000005239,2.3280048662847084
SYNCID0000005739,2.5
SYNCID0000010709,N/A
SYNCID0000012573,N/A
SYNCID0000013673,N/A
SYNCID0000012464,N/A
SYNCID0000002344,N/A
SYNCID0000010437,N/A
SYNCID0000005664,3.3612943535214637
SYNCID0000007284,3.728096890827501
SYNCID0000009807,0.9709505944546686
SYNCID0000016968,2.2920452163104654
SYNCID0000002235,N/A
SYNCID0000010853,3.101237497062794
SYNCID0000006934,-0.0
SYNCID0000001589,1.9219280948873623
SYNCID0000014960,N/A
SYNCID0000016979,3.623024227102955
SYNCID0000008736,N/A
SYNCID0000012554,N/A
SYNCID0000010812,2.446464374520793
SYNCID0000004575,N/A
SYNCID0000006603,4.406202288889614
SYNCID0000009847,N/A
SYNCID0000003590,-0.0
SYNCID0000004214,-0.0
SYNCID0000002792,N/A
SYNCID0000008946,3.9012199533771192
SYNCID0000015141,N/A
SYNCID0000015497,3.8441677033706103
SYNCID0000016103,0.8112781244591328
SYNCID0000006430,4.1571720540910135
SYNCID0000001130,N/A
SYNCID0000012469,N/A
SYNCID0000016759,N/A
SYNCID0000000892,1.0
SYNCID0000005406,N/A
SYNCID0000001112,1.584962500721156
SYNCID0000009263,N/A
SYNCID0000013008,-0.0
SYNCID0000014874,N/A
SYNCID0000015112,4.056790756081887
SYNCID0000010392,4.137310583152787
SYNCID0000017049,3.0269868333592873
SYNCID0000008755,N/A
SYNCID0000008764,N/A
SYNCID0000001036,2.4193819456463714
SYNCID0000011475,2.9139770731827523
SYNCID0000005283,3.439047709018432
SYNCID0000012181,2.6464393446710157
SYNCID0000000123,N/A
SYNCID0000003250,N/A
SYNCID0000011614,N/A
SYNCID0000001890,2.8327230088457283
SYNCID0000017091,3.406666316740689
SYNCID0000007457,N/A
SYNCID0000005658,N/A
SYNCID0000004823,3.9800497456178983
SYNCID0000003976,N/A
SYNCID0000002873,N/A
SYNCID0000002686,N/A
SYNCID0000004607,3.758574020687486
SYNCID0000000930,N/A
SYNCID0000006041,4.26215173773244
SYNCID0000011107,N/A
SYNCID0000007700,1.584962500721156
SYNCID0000007223,N/A
SYNCID0000002253,N/A
SYNCID0000014916,1.8423709931771086
SYNCID0000015020,N/A
SYNCID0000012814,1.9324215788661894
SYNCID0000014883,3.892371495179859
SYNCID0000014530,N/A
SYNCID0000005525,2.94770277922009
SYNCID0000003420,2.6464393446710157
SYNCID0000006158,2.94770277922009
SYNCID0000006229,3.6192536641583875
SYNCID0000005011,N/A
SYNCID0000016783,4.015162399369804
SYNCID0000010338,2.584962500721156
SYNCID0000006611,4.79371429080171
SYNCID0000008186,N/A
SYNCID0000010561,N/A
SYNCID0000006544,1.584962500721156
SYNCID0000011530,N/A
SYNCID0000001120,N/A
SYNCID0000012893,N/A
SYNCID0000016159,N/A
SYNCID0000004038,4.1178586217244675
SYNCID0000015424,N/A
SYNCID0000011546,2.8629938584672665
SYNCID0000014522,3.980169407880764
SYNCID0000015716,N/A
SYNCID0000001460,3.321345518207009
SYNCID0000017006,N/A
SYNCID0000010055,3.8746684146043293
SYNCID0000002543,4.661109624757455
SYNCID0000003098,N/A
SYNCID0000008747,N/A
SYNCID0000004066,N/A
SYNCID0000015460,3.1491045286074377
SYNCID0000005245,2.85560377703983
SYNCID0000014228,4.138195305531154
SYNCID0000009134,-0.0
SYNCID0000015824,3.219712891530092
SYNCID0000001867,N/A
SYNCID0000016511,N/A
SYNCID0000001762,N/A
SYNCID0000011520,4.213035953543704
SYNCID0000000463,3.4438561897747237
SYNCID0000010496,N/A
SYNCID0000001239,4.517408361296224
SYNCID0000006092,N/A
SYNCID0000016613,4.168098828918355
SYNCID0000009708,0.9182958340544896
SYNCID0000004810,3.0805005306402675
SYNCID0000007056,2.321928094887362
SYNCID0000000101,N/A
SYNCID0000005189,N/A
SYNCID0000002695,3.8013655132799014
SYNCID0000012910,3.484709677928708
SYNCID0000005446,3.541418634568118
SYNCID0000013840,N/A
SYNCID0000015453,N/A
SYNCID0000000682,3.615877884044366
SYNCID0000003082,3.8117351166063096
SYNCID0000002382,4.146376220664177
SYNCID0000011757,1.0
SYNCID0000011871,3.717415237790979
SYNCID0000001104,N/A
SYNCID0000004089,3.6731034343354003
SYNCID0000006538,3.02228695549263
SYNCID0000006878,3.8866662250892485
SYNCID0000005956,3.9824704484611524
SYNCID0000012288,1.0
SYNCID0000013830,4.487300876357291
SYNCID0000009163,3.240223928941852
SYNCID0000013009,2.7420918598895945
SYNCID0000003168,3.649001209710341
SYNCID0000014930,3.9860275419494373
SYNCID0000011690,3.851629276841302
SYNCID0000015309,N/A
SYNCID0000006378,N/A
SYNCID0000002305,N/A
SYNCID0000000445,3.821463021019204
SYNCID0000008508,4.7298977716158
SYNCID0000012532,3.1973412871630886
SYNCID0000013290,-0.0
SYNCID0000012418,3.9285623814488604
SYNCID0000007790,N/A
SYNCID0000006412,3.791979702043023
SYNCID0000008594,-0.0
SYNCID0000014686,N/A
SYNCID0000010173,N/A
SYNCID0000016592,N/A
SYNCID0000003428,3.7232314287976207
SYNCID0000014929,N/A
SYNCID0000009989,N/A
SYNCID0000016375,2.0
SYNCID0000002667,2.3221793455166666
SYNCID0000005233,3.8775671571169283
SYNCID0000007217,2.7760107890421013
SYNCID0000010969,3.5757330665222167
SYNCID0000012058,3.188721875540867
SYNCID0000012438,2.3685225277282065
SYNCID0000003598,2.725480556997868
SYNCID0000008686,2.216917186688699
SYNCID0000005963,0.9182958340544896
SYNCID0000001913,N/A
SYNCID0000012062,N/A
SYNCID0000012572,N/A
SYNCID0000015247,N/A
SYNCID0000004076,2.0
SYNCID0000001542,-0.0
SYNCID0000009802,0.9182958340544896
SYNCID0000012890,N/A
SYNCID0000007623,3.3129072918469564
SYNCID0000002709,3.932080064298838
SYNCID0000001968,N/A
SYNCID0000010394,3.323231428797621
SYNCID0000000248,3.138783105933345
SYNCID0000002896,-0.0
SYNCID0000004698,N/A
SYNCID0000002584,N/A
SYNCID0000007356,N/A
SYNCID0000010699,4.237762260289086
SYNCID0000010345,N/A
SYNCID0000011041,N/A
SYNCID0000013236,2.2516291673878226
SYNCID0000004395,N/A
SYNCID0000010515,2.8892391446676227
SYNCID0000002345,4.242263595771244
SYNCID0000015624,N/A
SYNCID0000014261,3.7345216647797517
SYNCID0000014350,N/A
SYNCID0000015642,4.2330953793202815
SYNCID0000016629,3.019721071878666
SYNCID0000014274,N/A
SYNCID0000002887,N/A
SYNCID0000014634,3.5711499943854923
SYNCID0000013025,-0.0
SYNCID0000001686,2.9924876891689536
SYNCID0000005785,4.240056705669615
SYNCID0000014749,N/A
SYNCID0000015870,2.3244093931715555
SYNCID0000001196,4.1968480286366585
SYNCID0000014588,4.157607532276126
SYNCID0000003462,N/A
SYNCID0000010885,4.130162902211696
SYNCID0000014267,3.7615526627237004
SYNCID0000010705,-0.0
SYNCID0000009921,4.140134934882349
SYNCID0000015303,-0.0
SYNCID0000011953,N/A
SYNCID0000007444,1.6488348542809168
SYNCID0000008080,4.176912018697346
SYNCID0000013633,N/A
SYNCID0000002479,3.008694969562842
SYNCID0000006774,3.7815408113833335
SYNCID0000008423,0.9182958340544896
SYNCID0000011507,0.9182958340544896
SYNCID0000017107,-0.0
SYNCID0000010047,2.4056390622295662
SYNCID0000011404,4.191446071165522
SYNCID0000000591,2.6535442970305683
SYNCID0000009183,4.230847233975229
SYNCID0000006221,N/A
SYNCID0000000922,4.174046136382111
SYNCID0000006779,N/A
SYNCID0000007314,-0.0
SYNCID0000009469,N/A
SYNCID0000006308,1.0
SYNCID0000012123,N/A
SYNCID0000010240,-0.0
SYNCID0000016206,2.9991367900439942
SYNCID0000008003,3.323231428797621
SYNCID0000016938,N/A
SYNCID0000000302,2.878125382956764
SYNCID0000004324,N/A
SYNCID0000003482,3.212822189901959
SYNCID0000007980,-0.0
SYNCID0000011324,2.7248894517332407
SYNCID0000000170,3.085055102756477
SYNCID0000009125,4.758495974963703
SYNCID0000001965,N/A
SYNCID0000005841,3.882520755336067
SYNCID0000013379,N/A
SYNCID0000001752,3.2285456065949467
SYNCID0000017102,1.5
SYNCID0000010670,2.438518261653954
SYNCID0000003135,N/A
SYNCID0000006615,N/A
SYNCID0000004419,2.8430741894285694
SYNCID0000001069,N/A
SYNCID0000002907,3.802149303044944
SYNCID0000010756,N/A
SYNCID0000011136,3.4192732644297
SYNCID0000000656,N/A
SYNCID0000011173,N/A
SYNCID0000014139,N/A
SYNCID0000016222,N/A
SYNCID0000001136,3.7788894367311063
SYNCID0000010715,N/A
SYNCID0000004229,N/A
SYNCID0000011947,N/A
SYNCID0000002159,N/A
SYNCID0000007867,4.290442038116563
SYNCID0000013405,-0.0
SYNCID0000001322,N/A
SYNCID0000006696,3.0375395820522684
SYNCID0000014762,N/A
SYNCID0000012384,1.0
SYNCID0000016225,1.584962500721156
SYNCID0000014282,3.849932817085541
SYNCID0000012213,N/A
SYNCID0000010544,1.9219280948873623
SYNCID0000011448,1.0
SYNCID0000011004,N/A
SYNCID0000016609,N/A
SYNCID0000012389,4.367444714579902
SYNCID0000013811,4.447661721522981
SYNCID0000001308,3.5645807834819108
SYNCID0000012125,N/A
SYNCID0000003938,N/A
SYNCID0000004687,-0.0
SYNCID0000011761,N/A
SYNCID0000003551,3.461933803883049
SYNCID0000009941,N/A
SYNCID0000010192,3.646294253951463
SYNCID0000014213,N/A
SYNCID0000016396,N/A
SYNCID0000006049,4.048679936260616
SYNCID0000014173,N/A
SYNCID0000002802,N/A
SYNCID0000012522,2.8464393446710154
SYNCID0000001498,4.1772616276502585
SYNCID0000010758,2.413088436425758
SYNCID0000007904,4.039148671903071
SYNCID0000012758,3.493415261511253
SYNCID0000012358,4.47216575313184
SYNCID0000009613,2.9617062775743137
SYNCID0000003238,N/A
SYNCID0000010757,N/A
SYNCID0000000976,N/A
SYNCID0000001372,1.4591479170272448
SYNCID0000006695,3.7219280948873625
SYNCID0000004295,N/A
SYNCID0000016053,N/A
SYNCID0000003580,N/A
SYNCID0000014160,N/A
SYNCID0000001084,N/A
SYNCID0000007808,N/A
SYNCID0000011089,3.210586598202836
SYNCID0000011645,3.686916171905753
SYNCID0000012116,3.3459265481648375
SYNCID0000017055,N/A
SYNCID0000008787,N/A
SYNCID0000005310,N/A
SYNCID0000015801,N/A
SYNCID0000008793,3.0953084167125895
SYNCID0000007912,2.1015690258342747
SYNCID0000006673,3.9598127722868
SYNCID0000012502,1.5
SYNCID0000004055,N/A
SYNCID0000013790,N/A
SYNCID0000016017,N/A
SYNCID0000008061,N/A
SYNCID0000001488,4.242222052773393
SYNCID0000001110,N/A
SYNCID0000008169,4.138830127032207
SYNCID0000012541,N/A
SYNCID0000003487,3.7537816311211682
SYNCID0000010703,3.4150921401327605
SYNCID0000017063,0.9182958340544896
SYNCID0000003180,3.4104172527605194
SYNCID0000010989,-0.0
SYNCID0000014549,1.0
SYNCID0000015073,N/A
SYNCID0000013947,N/A
SYNCID0000004482,N/A
SYNCID0000016377,N/A
SYNCID0000014114,1.8423709931771086
SYNCID0000003960,N/A
SYNCID0000008650,3.3676605920148277
SYNCID0000002366,N/A
SYNCID0000006995,2.875007910063526
SYNCID0000001271,4.08494876451207
SYNCID0000002910,2.75
SYNCID0000015909,N/A
SYNCID0000012785,3.223465189601647
SYNCID0000012345,3.609901247283877
SYNCID0000011706,3.877323613503074
SYNCID0000001487,4.487166210513068
SYNCID0000006079,3.644076633646338
SYNCID0000006818,4.209651280495271
SYNCID0000003337,N/A
SYNCID0000014754,N/A
SYNCID0000011293,3.4685766296878655
SYNCID0000016340,N/A
SYNCID0000003435,N/A
SYNCID0000004667,3.8460486156167772
SYNCID0000013369,2.9528822923277263
SYNCID0000011311,3.9753366499424896
SYNCID0000005612,3.1902527165072927
SYNCID0000011818,4.011680778539849
SYNCID0000007551,3.990474638365461
SYNCID0000000118,1.1567796494470395
SYNCID0000003463,3.996188384416498
SYNCID0000010633,N/A
SYNCID0000013783,2.931208948910323
SYNCID0000000355,N/A
SYNCID0000016607,4.010671754364988
SYNCID0000014941,3.947579200082959
SYNCID0000012443,4.082796916696035
SYNCID0000005758,N/A
SYNCID0000014067,4.11225350974568
SYNCID0000004122,3.169925001442312
SYNCID0000004807,1.5487949406953985
SYNCID0000002023,N/A
SYNCID0000005219,2.7321588913645702
SYNCID0000017108,N/A
SYNCID0000010651,4.191313935443304
SYNCID0000008029,4.339697430556964
SYNCID0000014955,4.195516848064398
SYNCID0000008703,N/A
SYNCID0000016554,1.584962500721156
SYNCID0000002246,N/A
SYNCID0000008812,3.305435357592952
