customer_id,credit_debit_ratio
SYNCID0000003919,0.176763808
SYNCID0000003920,0.859397895
SYNCID0000003921,0
SYNCID0000003922,0.836031557
SYNCID0000003923,0.068923044
SYNCID0000003924,0.391140891
SYNCID0000003925,0.373791966
SYNCID0000003926,0.69970442
SYNCID0000003927,0.588379797
SYNCID0000003928,0.413417711
SYNCID0000003929,2.856337327
SYNCID0000003930,0.115570478
SYNCID0000003932,0.267375488
SYNCID0000003933,6.61200106
SYNCID0000003934,0.215697821
SYNCID0000003937,0.156589783
SYNCID0000003938,1.869910723
SYNCID0000003939,2.350793317
SYNCID0000003940,0.986619104
SYNCID0000003941,0.047600037
SYNCID0000003942,0.869341925
SYNCID0000003944,0.203519592
SYNCID0000003945,0.576297406
SYNCID0000003947,1.030309406
SYNCID0000003948,0.54290987
SYNCID0000003949,0.13734268
SYNCID0000003950,1000000000
SYNCID0000003951,1000000000
SYNCID0000003953,0.262702777
SYNCID0000003954,9.625583865
SYNCID0000003955,0.347916477
SYNCID0000003956,0.395740818
SYNCID0000003957,0
SYNCID0000003958,0.60193351
SYNCID0000003959,0.156938659
SYNCID0000003960,1.840752669
SYNCID0000003961,2.439943463
SYNCID0000003962,0.009420592
SYNCID0000003963,1.764170295
SYNCID0000003964,1.137472453
SYNCID0000003965,0.118478013
SYNCID0000003966,10.91918068
SYNCID0000003967,0.182394432
SYNCID0000003968,1.866831553
SYNCID0000003969,0.408189013
SYNCID0000003970,0.686023032
SYNCID0000003971,0.556887493
SYNCID0000003972,0.076423601
SYNCID0000003973,0.115506958
SYNCID0000003974,2.157972307
SYNCID0000003975,1.378401556
SYNCID0000003976,0.108935768
SYNCID0000003977,0.866869306
SYNCID0000003978,0
SYNCID0000003979,0.046136349
SYNCID0000003980,8.9885614
SYNCID0000003981,0.143522871
SYNCID0000003982,2.529509227
SYNCID0000003983,1.125429967
SYNCID0000003984,3.180603009
SYNCID0000003985,2.56612646
SYNCID0000003986,1.809110548
SYNCID0000003987,0.286870287
SYNCID0000003988,1.295726132
SYNCID0000003989,0.698642279
SYNCID0000003990,1.685087432
SYNCID0000003991,0.414844558
SYNCID0000003992,1.21464
SYNCID0000003993,0.104397195
SYNCID0000003994,0.096972294
SYNCID0000003995,1.010359966
SYNCID0000003996,0.144134902
SYNCID0000003997,0.022362024
SYNCID0000003998,0.174244152
SYNCID0000003999,0.964485601
SYNCID0000004000,0.594165552
SYNCID0000004001,1.344350157
SYNCID0000004002,0.398670253
SYNCID0000004003,0.150480636
SYNCID0000004004,0.056715096
SYNCID0000004006,0.412584338
SYNCID0000004007,1.188893681
SYNCID0000004008,0.205614787
SYNCID0000004009,17.53246728
SYNCID0000004010,4.516873148
SYNCID0000004011,69.7507489
SYNCID0000004012,0
SYNCID0000004013,0.702722299
SYNCID0000004014,0.275671011
SYNCID0000004015,0
SYNCID0000004016,2.099701224
SYNCID0000004017,3.498263231
SYNCID0000004018,0.136368652
SYNCID0000004020,0.263755293
SYNCID0000004021,0.074025119
SYNCID0000004022,0.465703921
SYNCID0000004023,0.627954851
SYNCID0000004025,1.642443602
SYNCID0000004026,0.078381577
SYNCID0000004027,1.566998066
SYNCID0000004028,0.611356941
SYNCID0000004029,0.011303246
SYNCID0000004030,0
SYNCID0000004031,0
SYNCID0000004032,0.053605632
SYNCID0000004033,0.360883951
SYNCID0000004034,2.766332522
SYNCID0000004035,0.476325151
SYNCID0000004036,0.940792555
SYNCID0000004037,0.321612551
SYNCID0000004038,0.147868885
SYNCID0000004039,0.56882304
SYNCID0000004040,0.700566082
SYNCID0000004041,1.886689587
SYNCID0000004042,1.766601186
SYNCID0000004043,0.35894347
SYNCID0000004044,7.365573144
SYNCID0000004045,1000000000
SYNCID0000004046,1.786011963
SYNCID0000004048,23.78812385
SYNCID0000004050,0.004770172
SYNCID0000004051,0.028489543
SYNCID0000004052,1.903554339
SYNCID0000004053,0.504981744
SYNCID0000004054,1.328170309
SYNCID0000004055,18.6876586
SYNCID0000004056,1.32642309
SYNCID0000004057,0
SYNCID0000004059,0.267280725
SYNCID0000004060,0.158587425
SYNCID0000004061,0
SYNCID0000004062,1.197535068
SYNCID0000004063,1.589082777
SYNCID0000004064,0.092431903
SYNCID0000004065,3.449485038
SYNCID0000004066,1.140538658
SYNCID0000004067,0.039882082
SYNCID0000004068,0.395629494
SYNCID0000004069,1.753590041
SYNCID0000004070,0
SYNCID0000004071,1.119015974
SYNCID0000004072,1.707426244
SYNCID0000004073,19.19829768
SYNCID0000004074,0
SYNCID0000004075,0.593805365
SYNCID0000004076,1.76518199
SYNCID0000004077,0.284341681
SYNCID0000004078,0.49152675
SYNCID0000004079,2.739795043
SYNCID0000004080,0.258423478
SYNCID0000004081,0.424819912
SYNCID0000004082,0.002432603
SYNCID0000004083,0.215642707
SYNCID0000004084,1.155078116
SYNCID0000004085,0.328842905
SYNCID0000004086,0.728863161
SYNCID0000004087,0.498682282
SYNCID0000004088,1.474656822
SYNCID0000004089,0.55559867
SYNCID0000004090,0.337942686
SYNCID0000004092,1000000000
SYNCID0000004094,0.095630455
SYNCID0000004095,9.322852661
SYNCID0000004096,0.692024839
SYNCID0000004097,1.268358189
SYNCID0000004098,1.846675396
SYNCID0000004099,1.143325706
SYNCID0000004101,0
SYNCID0000004102,0.486189952
SYNCID0000004103,11.50498098
SYNCID0000004104,1.214935201
SYNCID0000004105,1.943115521
SYNCID0000004106,0.893654515
SYNCID0000004107,2.067895419
SYNCID0000004108,0.731356554
SYNCID0000004109,0.47840767
SYNCID0000004110,0.972258423
SYNCID0000004111,29.71193654
SYNCID0000004112,0.239567147
SYNCID0000004113,0.279595756
SYNCID0000004114,0.612983292
SYNCID0000004115,0.031869636
SYNCID0000004116,1.316960052
SYNCID0000004117,0.389217569
SYNCID0000004118,0.015610701
SYNCID0000004119,0.639524584
SYNCID0000004120,3.029730055
SYNCID0000004121,0
SYNCID0000004122,5.429045142
SYNCID0000004123,2.334125287
SYNCID0000004124,67.8428621
SYNCID0000004125,1.543498003
SYNCID0000004126,0.447731892
SYNCID0000004127,0.299863803
SYNCID0000004128,0.299129824
SYNCID0000004129,0.389092507
SYNCID0000004130,1.504806983
SYNCID0000004131,0.081070232
SYNCID0000004132,10.03769325
SYNCID0000004134,0.428969221
SYNCID0000004135,0
SYNCID0000004137,0.981497071
SYNCID0000004138,1000000000
SYNCID0000004139,0.191307905
SYNCID0000004140,1.906152238
SYNCID0000004141,0.421966881
SYNCID0000004142,1.619860443
SYNCID0000004143,1.205464473
SYNCID0000004144,1.040436182
SYNCID0000004145,0.356784739
SYNCID0000004146,1.310613386
SYNCID0000004147,0
SYNCID0000004148,0.375902016
SYNCID0000004149,0.118683292
SYNCID0000004150,1.003490456
SYNCID0000004151,0.133663136
SYNCID0000004152,0.094307115
SYNCID0000004153,7.067918113
SYNCID0000004154,0.573238478
SYNCID0000004155,0.299859289
SYNCID0000004156,0.304514702
SYNCID0000004157,1000000000
SYNCID0000004158,0.228961793
SYNCID0000004159,2.542244915
SYNCID0000004160,0
SYNCID0000004161,0.663406314
SYNCID0000004162,0.005628843
SYNCID0000004163,0.906316489
SYNCID0000004164,0.274951736
SYNCID0000004165,0.530532993
SYNCID0000004166,0.102331631
SYNCID0000004167,0.030271835
SYNCID0000004168,0.031194834
SYNCID0000004169,2.321390871
SYNCID0000004170,2.52767999
SYNCID0000004171,4.044690872
SYNCID0000004172,0.54092744
SYNCID0000004173,1.556900777
SYNCID0000004174,0
SYNCID0000004175,1.129673878
SYNCID0000004176,0.342258176
SYNCID0000004177,0.609185179
SYNCID0000004178,0.854361594
SYNCID0000004179,0.765658491
SYNCID0000004180,0.217127441
SYNCID0000004181,10.08118118
SYNCID0000004182,5.261120093
SYNCID0000004183,0.367939324
SYNCID0000004184,0.600879467
SYNCID0000004185,1.855499085
SYNCID0000004186,0.325953713
SYNCID0000004187,0.595719815
SYNCID0000004189,0
SYNCID0000004190,0
SYNCID0000004191,0.958436249
SYNCID0000004192,4.678715193
SYNCID0000004193,1.684196422
SYNCID0000004194,0.599174428
SYNCID0000004195,0.274843604
SYNCID0000004196,0.833381356
SYNCID0000004197,0.036278218
SYNCID0000004198,0.954878395
SYNCID0000004199,0.699458672
SYNCID0000004200,0.552257972
SYNCID0000004201,2.871459885
SYNCID0000004202,0.674843697
SYNCID0000004203,1.537220629
SYNCID0000004204,0.205716838
SYNCID0000004205,0.455542776
SYNCID0000004206,0.904746936
SYNCID0000004207,1.217177657
SYNCID0000004208,3.315117232
SYNCID0000004209,0.012248044
SYNCID0000004210,0.964781798
SYNCID0000004211,0.966928019
SYNCID0000004212,9.834703865
SYNCID0000004213,5.478298531
SYNCID0000004214,0.151298392
SYNCID0000004215,0.496265312
SYNCID0000004216,0.141011244
SYNCID0000004217,0.949617154
SYNCID0000004218,0
SYNCID0000004219,1.377960158
SYNCID0000004220,0.691471513
SYNCID0000004222,0
SYNCID0000004223,0.054295195
SYNCID0000004224,6.212950236
SYNCID0000004225,6.662470749
SYNCID0000004226,0
SYNCID0000004227,1.931164199
SYNCID0000004229,20.99764126
SYNCID0000004230,1.180658185
SYNCID0000004231,1000000000
SYNCID0000004232,1000000000
SYNCID0000004233,0.821673341
SYNCID0000004234,0.616341624
SYNCID0000004235,0.007422361
SYNCID0000004236,10.19155677
SYNCID0000004237,0.422749256
SYNCID0000004239,2.11789484
SYNCID0000004240,2.730958032
SYNCID0000004241,0
SYNCID0000004242,15.44422432
SYNCID0000004243,1.194409059
SYNCID0000004244,23.34206586
SYNCID0000004245,0.625079446
SYNCID0000004246,0.511163565
SYNCID0000004247,0.184736277
SYNCID0000004248,1.208064456
SYNCID0000004249,0.385950386
SYNCID0000004250,1000000000
SYNCID0000004251,0.064200958
SYNCID0000004252,0.745445355
SYNCID0000004253,0.519660888
SYNCID0000004254,0.425807689
SYNCID0000004255,0.17759405
SYNCID0000004256,2.110970345
SYNCID0000004257,0.960114598
SYNCID0000004258,0.236307586
SYNCID0000004259,0.850521522
SYNCID0000004260,5.223016518
SYNCID0000004261,0.185316755
SYNCID0000004263,0.072047423
SYNCID0000004264,1.018331842
SYNCID0000004265,0.218113275
SYNCID0000004266,0.470640571
SYNCID0000004267,0.65883071
SYNCID0000004268,1.983375601
SYNCID0000004269,0
SYNCID0000004270,13.80941076
SYNCID0000004271,0.094837309
SYNCID0000004272,3.232912655
SYNCID0000004273,0.416741176
SYNCID0000004276,0.0897141
SYNCID0000004277,0.516452469
SYNCID0000004279,1.197281253
SYNCID0000004280,1.579499072
SYNCID0000004281,0.506826095
SYNCID0000004282,1.719077338
SYNCID0000004284,0.322962263
SYNCID0000004285,0.215579066
SYNCID0000004286,2.057996568
SYNCID0000004287,0.141651582
SYNCID0000004288,0.575308695
SYNCID0000004290,0.765479017
SYNCID0000004291,1.29479199
SYNCID0000004292,3.122709458
SYNCID0000004293,0.243843915
SYNCID0000004294,0.09653592
SYNCID0000004295,1.419152406
SYNCID0000004296,1000000000
SYNCID0000004297,1.318210422
SYNCID0000004298,0
SYNCID0000004299,0.854904581
SYNCID0000004300,49.12691215
SYNCID0000004301,0.203658895
SYNCID0000004302,3.716113609
SYNCID0000004303,0.485230099
SYNCID0000004304,0.990554617
SYNCID0000004305,1.320699097
SYNCID0000004306,0
SYNCID0000004307,1.107994801
SYNCID0000004309,0.261058943
SYNCID0000004310,0.045974488
SYNCID0000004311,0.204555159
SYNCID0000004312,0.464337109
SYNCID0000004313,0
SYNCID0000004314,0.866778853
SYNCID0000004315,2.836321813
SYNCID0000004316,1.707801186
SYNCID0000004317,8.30753508
SYNCID0000004318,1.435605803
SYNCID0000004319,0.078298251
SYNCID0000004320,1.642690235
SYNCID0000004321,4.382212233
SYNCID0000004322,2.508658964
SYNCID0000004323,0.024382296
SYNCID0000004324,1.608362178
SYNCID0000004325,0.871007695
SYNCID0000004326,2.748089718
SYNCID0000004327,12.36655391
SYNCID0000004328,1.345144318
SYNCID0000004329,0.339515163
SYNCID0000004330,16.77264142
SYNCID0000004331,1.915765222
SYNCID0000004332,0.007803
SYNCID0000004333,0.143301758
SYNCID0000004334,0.369941897
SYNCID0000004335,19.60751708
SYNCID0000004336,0.211861519
SYNCID0000004337,0.388864283
SYNCID0000004338,13.25823501
SYNCID0000004339,0
SYNCID0000004340,0.161436206
SYNCID0000004341,0.077327567
SYNCID0000004342,0.033172197
SYNCID0000004343,0.121456254
SYNCID0000004344,1.503400691
SYNCID0000004345,0.446842747
SYNCID0000004346,1.197522509
SYNCID0000004347,0.261206411
SYNCID0000004348,15.04826771
SYNCID0000004349,0.119975261
SYNCID0000004351,5.887339626
SYNCID0000004352,1.457008674
SYNCID0000004353,16.03378103
SYNCID0000004354,0.109956107
SYNCID0000004355,0.578935871
SYNCID0000004356,1000000000
SYNCID0000004357,0.878762842
SYNCID0000004358,0.204563687
SYNCID0000004359,1000000000
SYNCID0000004360,0.887862467
SYNCID0000004361,0.042524875
SYNCID0000004363,0.352967812
SYNCID0000004364,1.73816811
SYNCID0000004365,0.365258585
SYNCID0000004366,2.846222132
SYNCID0000004367,0.639774644
SYNCID0000004368,0.346433971
SYNCID0000004369,0.365956614
SYNCID0000004370,0.31425697
SYNCID0000004371,1.203847167
SYNCID0000004372,2.671224184
SYNCID0000004373,22.87900783
SYNCID0000004374,0.243284267
SYNCID0000004376,1.003246042
SYNCID0000004377,0.996916663
SYNCID0000004379,0.509249536
SYNCID0000004380,1.179871516
SYNCID0000004381,0.395364744
SYNCID0000004382,0
SYNCID0000004383,0.559224418
SYNCID0000004384,81.2991385
SYNCID0000004385,0
SYNCID0000004386,0
SYNCID0000004387,0.48158012
SYNCID0000004388,217.8092859
SYNCID0000004389,3.915387686
SYNCID0000004390,0
SYNCID0000004391,0.042300881
SYNCID0000004392,0.784914246
SYNCID0000004393,0.792004103
SYNCID0000004394,3.198722736
SYNCID0000004395,0.582643136
SYNCID0000004396,0
SYNCID0000004397,19.88155117
SYNCID0000004398,0.271228437
SYNCID0000004399,1.283723966
SYNCID0000004400,0.426499228
SYNCID0000004401,1.278764843
SYNCID0000004402,0.100972011
SYNCID0000004403,1.080134434
SYNCID0000004404,0.539195684
SYNCID0000004405,0.06464844
SYNCID0000004406,0.607184801
SYNCID0000004407,0
SYNCID0000004408,138.5433341
SYNCID0000004409,0.333519824
SYNCID0000004410,0.590907417
SYNCID0000004411,0.217357712
SYNCID0000004412,0.747683844
SYNCID0000004413,0.218694063
SYNCID0000004415,0.252091012
SYNCID0000004416,0
SYNCID0000004417,0
SYNCID0000004418,0.469981108
SYNCID0000004419,0.498373991
SYNCID0000004420,42.28704618
SYNCID0000004422,4.712084123
SYNCID0000004423,0
SYNCID0000004424,0.091155922
SYNCID0000004425,0.418193755
SYNCID0000004426,0.822448327
SYNCID0000004427,390.1563899
SYNCID0000004428,13.19568101
SYNCID0000004429,1.442282886
SYNCID0000004430,0.060143668
SYNCID0000004431,5.557695898
SYNCID0000004432,0.037596619
SYNCID0000004433,0.541541464
SYNCID0000004434,0.13601593
SYNCID0000004435,0.3835867
SYNCID0000004436,1.326769807
SYNCID0000004437,0.862422907
SYNCID0000004438,0.620660159
SYNCID0000004439,0.369720965
SYNCID0000004441,1.284921718
SYNCID0000004442,4.90937202
SYNCID0000004443,11.23626622
SYNCID0000004444,0.470009918
SYNCID0000004445,2.191488916
SYNCID0000004446,0.15574713
SYNCID0000004447,1.491246892
SYNCID0000004448,1.078545685
SYNCID0000004449,0.582633602
SYNCID0000004450,1.607795692
SYNCID0000004451,1.479951316
SYNCID0000004452,0.278533144
SYNCID0000004453,1000000000
SYNCID0000004454,0.25467064
SYNCID0000004455,0.69854726
SYNCID0000004456,0.939000009
SYNCID0000004457,1.510634941
SYNCID0000004458,1.189644828
SYNCID0000004459,0
SYNCID0000004460,0.32667085
SYNCID0000004461,0.29763053
SYNCID0000004462,0.453103137
SYNCID0000004463,0.734880412
SYNCID0000004464,1.505264212
SYNCID0000004465,1.875109735
SYNCID0000004466,0.169741801
SYNCID0000004467,0.512195552
SYNCID0000004468,0.420164526
SYNCID0000004469,0
SYNCID0000004470,0
SYNCID0000004471,0
SYNCID0000004472,0.840840858
SYNCID0000004473,2.758394395
SYNCID0000004474,3.13845407
SYNCID0000004475,1.737065207
SYNCID0000004476,0
SYNCID0000004477,0.546903574
SYNCID0000004478,0
SYNCID0000004479,1.129011795
SYNCID0000004480,0.454233975
SYNCID0000004481,0.626010454
SYNCID0000004482,9.059147285
SYNCID0000004483,0.073155034
SYNCID0000004484,1.995859767
SYNCID0000004485,0
SYNCID0000004486,8.565662718
SYNCID0000004487,0.38516255
SYNCID0000004488,4.679613292
SYNCID0000004489,0.01611212
SYNCID0000004490,1.345416223
SYNCID0000004491,0.359850398
SYNCID0000004492,0.488550004
SYNCID0000004493,0.649535167
SYNCID0000004494,0.04439201
SYNCID0000004495,2.849971674
SYNCID0000004496,1.425128979
SYNCID0000004497,2.156672806
SYNCID0000004498,0.940801277
SYNCID0000004499,4.796661423
SYNCID0000004500,0.977797371
SYNCID0000004501,1000000000
SYNCID0000004502,0.299892064
SYNCID0000004503,0.219403926
SYNCID0000004504,0.27790116
SYNCID0000004505,0.500175531
SYNCID0000004506,2.126688817
SYNCID0000004507,3.135017407
SYNCID0000004509,2.782370684
SYNCID0000004510,1000000000
SYNCID0000004512,16.92141583
SYNCID0000004513,0.112635223
SYNCID0000004514,0.617985452
SYNCID0000004515,3.042675095
SYNCID0000004516,0.009929095
SYNCID0000004517,1.145572113
SYNCID0000004519,0.703708426
SYNCID0000004520,0.003283041
SYNCID0000004521,0.407299079
SYNCID0000004522,1000000000
SYNCID0000004523,1.150899903
SYNCID0000004525,1.551362058
SYNCID0000004526,1.227100205
SYNCID0000004527,2.510876325
SYNCID0000004528,0.07297891
SYNCID0000004529,0.153047741
SYNCID0000004530,0.877433577
SYNCID0000004531,0.325709988
SYNCID0000004532,0.526824672
SYNCID0000004533,0.541951794
SYNCID0000004534,4.79450466
SYNCID0000004535,1000000000
SYNCID0000004536,0.01710551
SYNCID0000004537,0.223896612
SYNCID0000004538,0
SYNCID0000004539,0.270755274
SYNCID0000004540,0.564047335
SYNCID0000004542,0.706625489
SYNCID0000004543,41.11061919
SYNCID0000004544,0.181083965
SYNCID0000004545,33.0420821
SYNCID0000004546,0.053114041
SYNCID0000004547,0.336866927
SYNCID0000004548,0
SYNCID0000004549,0.194161298
SYNCID0000004551,1.598752658
SYNCID0000004552,2.611644304
SYNCID0000004553,0.511153127
SYNCID0000004554,21.03273172
SYNCID0000004555,0
SYNCID0000004558,1.318104196
SYNCID0000004559,0.047237858
SYNCID0000004560,4.750866786
SYNCID0000004561,2.154549091
SYNCID0000004563,3.219149029
SYNCID0000004564,1.117165215
SYNCID0000004565,0.090398704
SYNCID0000004566,1.226031958
SYNCID0000004567,0.818127713
SYNCID0000004568,0.072865203
SYNCID0000004569,1.242282134
SYNCID0000004570,2.907573436
SYNCID0000004571,1.383078267
SYNCID0000004572,0.902929836
SYNCID0000004573,0.366188887
SYNCID0000004574,0.698241535
SYNCID0000004575,4.353587963
SYNCID0000004576,0.550911362
SYNCID0000004577,4.950443153
SYNCID0000004578,1.429362045
SYNCID0000004579,1.109561487
SYNCID0000004580,0.111546082
SYNCID0000004581,0.107788866
SYNCID0000004582,0.8214736
SYNCID0000004583,2.02148429
SYNCID0000004584,0
SYNCID0000004585,0.570522707
SYNCID0000004586,0.153891432
SYNCID0000004587,0.182587407
SYNCID0000004588,1.240364331
SYNCID0000004589,0.817905325
SYNCID0000004590,0.238992449
SYNCID0000004591,0.550958895
SYNCID0000004592,1.207595792
SYNCID0000004593,0.021912697
SYNCID0000004594,0.532180926
SYNCID0000004595,2.2383594
SYNCID0000004596,2.839172094
SYNCID0000004597,0.898750616
SYNCID0000004598,1.326177443
SYNCID0000004599,0.023929436
SYNCID0000004600,1.119039885
SYNCID0000004601,1000000000
SYNCID0000004602,0
SYNCID0000004603,0.308101754
SYNCID0000004604,1.493833118
SYNCID0000004605,4.031008223
SYNCID0000004606,0.330360011
SYNCID0000004607,0.006931717
SYNCID0000004608,0.059066729
SYNCID0000004609,0
SYNCID0000004610,0.045626447
SYNCID0000004611,3.26481729
SYNCID0000004612,1.1756791
SYNCID0000004613,0.951993106
SYNCID0000004614,17.51596557
SYNCID0000004615,0.027262962
SYNCID0000004616,6.707376909
SYNCID0000004617,0.11305978
SYNCID0000004618,0.624720858
SYNCID0000004619,0.305522348
SYNCID0000004620,0.578106528
SYNCID0000004621,0.04662017
SYNCID0000004622,0.014384335
SYNCID0000004623,5.708181083
SYNCID0000004624,0.041875325
SYNCID0000004625,0.947349799
SYNCID0000004626,0.681096957
SYNCID0000004627,0.601031496
SYNCID0000004628,1.832700298
SYNCID0000004629,0.298333418
SYNCID0000004630,1.725496584
SYNCID0000004631,1000000000
SYNCID0000004632,0.254937893
SYNCID0000004633,0.773494648
SYNCID0000004634,0.036133801
SYNCID0000004635,0.424457279
SYNCID0000004636,0.767370821
SYNCID0000004637,0.367751342
SYNCID0000004638,0.778603152
SYNCID0000004639,0.279282202
SYNCID0000004640,1.547859526
SYNCID0000004642,0.373121613
SYNCID0000004644,2.057285325
SYNCID0000004645,4.743471258
SYNCID0000004646,0.240632988
SYNCID0000004647,0.259248713
SYNCID0000004648,0.486174646
SYNCID0000004649,3.576622195
SYNCID0000004650,4.2138354
SYNCID0000004651,44.88842554
SYNCID0000004652,0.86058735
SYNCID0000004653,2.212071007
SYNCID0000004654,0.016246121
SYNCID0000004655,0.710977066
SYNCID0000004656,6.614477318
SYNCID0000004657,4.00010662
SYNCID0000004658,0.04431678
SYNCID0000004659,0.854948768
SYNCID0000004660,1.317109976
SYNCID0000004661,0.146737774
SYNCID0000004662,0.48776571
SYNCID0000004663,2.558877856
SYNCID0000004664,0.227610042
SYNCID0000004665,0.44816743
SYNCID0000004666,0.664104531
SYNCID0000004667,0.269630803
SYNCID0000004668,0
SYNCID0000004669,0.196117201
SYNCID0000004670,0.750242831
SYNCID0000004671,0.084662478
SYNCID0000004673,0
SYNCID0000004675,0.005579456
SYNCID0000004676,0.134047542
SYNCID0000004677,0.391521067
SYNCID0000004678,0.05669087
SYNCID0000004679,1.844805122
SYNCID0000004680,0.725585219
SYNCID0000004681,0.056367652
SYNCID0000004682,2.812250832
SYNCID0000004683,2.971298951
SYNCID0000004684,0.370628987
SYNCID0000004685,0.093956963
SYNCID0000004686,0.057810208
SYNCID0000004687,1.575754139
SYNCID0000004688,0
SYNCID0000004690,8.164225585
SYNCID0000004691,1000000000
SYNCID0000004692,2.016108122
SYNCID0000004693,0.71714951
SYNCID0000004694,0.408313996
SYNCID0000004695,0
SYNCID0000004696,0.944815287
SYNCID0000004697,0.475440044
SYNCID0000004698,0.434409032
SYNCID0000004699,1000000000
SYNCID0000004700,3.902985329
SYNCID0000004701,0.249627533
SYNCID0000004702,3.281870946
SYNCID0000004703,0.924924332
SYNCID0000004704,0.137351727
SYNCID0000004705,1.864490041
SYNCID0000004706,0.808220339
SYNCID0000004707,0.267287132
SYNCID0000004708,0.039131582
SYNCID0000004709,6.42638381
SYNCID0000004710,2.968027685
SYNCID0000004711,3.44951961
SYNCID0000004712,8.01232999
SYNCID0000004713,0
SYNCID0000004714,0.856675269
SYNCID0000004715,0.426644417
SYNCID0000004716,0.411136291
SYNCID0000004717,0.538248998
SYNCID0000004718,2.409172619
SYNCID0000004719,0.000119423
SYNCID0000004720,0.184032731
SYNCID0000004721,0.335255251
SYNCID0000004722,0.003665681
SYNCID0000004723,0.001000291
SYNCID0000004724,1.954174774
SYNCID0000004725,6.168398418
SYNCID0000004726,0.870466822
SYNCID0000004727,0.200309974
SYNCID0000004728,2.912761636
SYNCID0000004729,1.356840516
SYNCID0000004730,9.65091822
SYNCID0000004731,0
SYNCID0000004732,0.182818633
SYNCID0000004733,0.005465727
SYNCID0000004734,3.333704807
SYNCID0000004735,0.809331891
SYNCID0000004736,0.434977997
SYNCID0000004737,342.839964
SYNCID0000004738,0.153043003
SYNCID0000004741,0.900256401
SYNCID0000004742,0.545961067
SYNCID0000004743,0.696200205
SYNCID0000004744,0.132508441
SYNCID0000004745,1000000000
SYNCID0000004746,4.313395507
SYNCID0000004747,0.26342199
SYNCID0000004748,0.077294663
SYNCID0000004749,1.73710976
SYNCID0000004750,1.67411257
SYNCID0000004751,3.128000365
SYNCID0000004752,1.756659164
SYNCID0000004753,0.432454377
SYNCID0000004754,1.104454198
SYNCID0000004755,1.041682939
SYNCID0000004757,0.538386164
SYNCID0000004758,4.144131917
SYNCID0000004759,0.532506732
SYNCID0000004760,0.002414314
SYNCID0000004761,0.393187914
SYNCID0000004762,2.440446292
SYNCID0000004763,0.058903558
SYNCID0000004764,0.234738226
SYNCID0000004765,0.547265996
SYNCID0000004766,0.32473295
SYNCID0000004767,110.9832594
SYNCID0000004768,1.035685896
SYNCID0000004769,0
SYNCID0000004770,37.9895593
SYNCID0000004771,2.537712379
SYNCID0000004772,2.176846422
SYNCID0000004773,1.689565713
SYNCID0000004774,0.639888109
SYNCID0000004775,0.197599417
SYNCID0000004776,0.043100764
SYNCID0000004777,0.27473484
SYNCID0000004778,0.444778781
SYNCID0000004779,0
SYNCID0000004780,8.184398404
SYNCID0000004781,0.885171265
SYNCID0000004782,0.168070821
SYNCID0000004783,0.385357846
SYNCID0000004784,0.435924772
SYNCID0000004785,3.782481906
SYNCID0000004786,0.215387022
SYNCID0000004788,0.543894084
SYNCID0000004789,1.121641692
SYNCID0000004790,12.90853412
SYNCID0000004791,0.122358343
SYNCID0000004792,0.037727474
SYNCID0000004793,0
SYNCID0000004794,2.040249282
SYNCID0000004795,0.688390104
SYNCID0000004797,0.285362086
SYNCID0000004798,7.275954626
SYNCID0000004799,0
SYNCID0000004801,1.687994293
SYNCID0000004802,1.018401498
SYNCID0000004803,0.772979406
SYNCID0000004804,0.092399565
SYNCID0000004805,3.779432409
SYNCID0000004806,0.445587694
SYNCID0000004807,0.928924496
SYNCID0000004808,0
SYNCID0000004809,0
SYNCID0000004810,0.824719466
SYNCID0000004811,0.477574342
SYNCID0000004813,1.241938062
SYNCID0000004815,1.588158342
SYNCID0000004816,0.103557635
SYNCID0000004817,0.522698663
SYNCID0000004819,1.167783587
SYNCID0000004820,0.474292273
SYNCID0000004821,0.825419315
SYNCID0000004822,0.339993361
SYNCID0000004823,1.083218199
SYNCID0000004824,0.021955835
SYNCID0000004825,0.131858127
SYNCID0000004826,1.341767361
SYNCID0000004827,2.535863992
SYNCID0000004828,0.087067331
SYNCID0000004829,0
SYNCID0000004830,0.896958787
SYNCID0000004831,0.565056166
SYNCID0000004832,1.230124634
SYNCID0000004833,0.018888004
SYNCID0000004835,0.231528504
SYNCID0000004836,0.670913462
SYNCID0000004837,0.036721717
SYNCID0000004838,0.536080629
SYNCID0000004839,2.656431064
SYNCID0000004840,0
SYNCID0000004841,0.450679804
SYNCID0000004842,1.68628797
SYNCID0000004843,0.922441789
SYNCID0000004844,0.459233249
SYNCID0000004845,75.99003645
SYNCID0000004846,0.860381372
SYNCID0000004847,0.314785072
SYNCID0000004848,2.323864243
SYNCID0000004849,88.4622486
SYNCID0000004850,0.323043017
SYNCID0000004851,5.921066248
SYNCID0000004852,1.25421922
SYNCID0000004853,0.374164466
SYNCID0000004855,1.222962068
SYNCID0000004856,0.501238731
SYNCID0000004857,0
SYNCID0000004858,0.532776908
SYNCID0000004859,0.199117739
SYNCID0000004861,0.493708418
SYNCID0000004862,0.689107379
SYNCID0000004863,3.462862367
SYNCID0000004864,0
SYNCID0000004865,0.150540809
SYNCID0000004866,5.531721081
SYNCID0000004867,1.002710227
SYNCID0000004868,0.779250828
SYNCID0000004869,0.080768948
SYNCID0000004870,1.04223295
SYNCID0000004871,1.006407099
