customer_id,credit_total_amount_ratio,debit_total_amount_ratio
SYNCID0000005122,0.0,1.0
SYNCID0000005123,0.5789309350145424,0.4210690649854576
SYNCID0000005124,0.056412873667613266,0.9435871263323868
SYNCID0000005125,0.12625763571186613,0.8737423642881339
SYNCID0000005126,0.8334801921481784,0.16651980785182158
SYNCID0000005127,0.4467084264674666,0.5532915735325334
SYNCID0000005128,0.7193961416424669,0.28060385835753315
SYNCID0000005129,0.31041724101755863,0.6895827589824413
SYNCID0000005130,0.07799334068693706,0.922006659313063
SYNCID0000005131,0.46466742602753924,0.5353325739724608
SYNCID0000005132,0.7177491262666849,0.28225087373331526
SYNCID0000005133,0.29420628821765954,0.7057937117823405
SYNCID0000005134,0.2941278549618162,0.7058721450381837
SYNCID0000005135,0.7170645412168388,0.28293545878316123
SYNCID0000005136,0.1683518487034975,0.8316481512965025
SYNCID0000005137,0.6737717423199867,0.32622825768001334
SYNCID0000005138,0.9323534232574464,0.06764657674255356
SYNCID0000005139,0.5070338474800803,0.4929661525199197
SYNCID0000005140,0.46416757193587993,0.5358324280641201
SYNCID0000005141,0.1404535038562012,0.8595464961437989
SYNCID0000005142,0.989951794713301,0.010048205286699119
SYNCID0000005143,0.3349094224040711,0.6650905775959289
SYNCID0000005144,0.6329129299271603,0.3670870700728397
SYNCID0000005146,0.8427322827641285,0.15726771723587157
SYNCID0000005147,0.48549405280972907,0.5145059471902709
SYNCID0000005148,0.27218102906167646,0.7278189709383236
SYNCID0000005149,0.09241865295029926,0.9075813470497008
SYNCID0000005150,0.5176472106621374,0.4823527893378626
SYNCID0000005151,1.0,0.0
SYNCID0000005152,0.04616359437399431,0.9538364056260057
SYNCID0000005153,0.0,1.0
SYNCID0000005154,0.13638520412026967,0.8636147958797303
SYNCID0000005155,0.20771048556974597,0.792289514430254
SYNCID0000005156,0.0,1.0
SYNCID0000005157,0.5473826462028648,0.45261735379713514
SYNCID0000005158,0.7944803207794578,0.20551967922054218
SYNCID0000005159,0.6296394258306037,0.3703605741693963
SYNCID0000005160,0.0,1.0
SYNCID0000005161,0.4721971006820428,0.5278028993179573
SYNCID0000005162,0.35288677097939913,0.6471132290206009
SYNCID0000005163,0.4482853896928913,0.5517146103071088
SYNCID0000005164,0.44319082586496444,0.5568091741350356
SYNCID0000005165,0.18448619883802267,0.8155138011619774
SYNCID0000005166,0.8425020322736696,0.15749796772633046
SYNCID0000005167,0.11483859349577419,0.8851614065042259
SYNCID0000005168,0.7480938173775152,0.2519061826224847
SYNCID0000005169,0.5394046428799321,0.46059535712006794
SYNCID0000005170,0.37218566795210634,0.6278143320478936
SYNCID0000005171,0.7652165489696028,0.2347834510303972
SYNCID0000005172,0.03987785790746371,0.9601221420925362
SYNCID0000005173,0.5495494740250859,0.4504505259749141
SYNCID0000005174,0.17579454636188263,0.8242054536381174
SYNCID0000005175,0.29802199476579266,0.7019780052342074
SYNCID0000005176,0.06854033168218926,0.9314596683178107
SYNCID0000005177,0.620927392606686,0.3790726073933141
SYNCID0000005178,0.3291310137384641,0.6708689862615359
SYNCID0000005179,0.511021616029366,0.4889783839706339
SYNCID0000005180,0.5630904133222778,0.4369095866777221
SYNCID0000005181,0.9290691347768346,0.07093086522316545
SYNCID0000005182,0.7901302600879055,0.20986973991209448
SYNCID0000005183,0.48180516172997073,0.5181948382700293
SYNCID0000005185,0.6154763207245386,0.38452367927546144
SYNCID0000005186,0.8830317812076498,0.11696821879235031
SYNCID0000005187,0.7595942971946797,0.24040570280532028
SYNCID0000005188,0.22501446895234892,0.7749855310476511
SYNCID0000005189,0.4046562163366888,0.5953437836633111
SYNCID0000005190,0.8499187440916864,0.15008125590831364
SYNCID0000005192,0.37004908913904233,0.6299509108609576
SYNCID0000005193,0.0,1.0
SYNCID0000005194,0.3144357333541905,0.6855642666458095
SYNCID0000005195,0.9761287390222628,0.023871260977737178
SYNCID0000005196,0.4585277033515084,0.5414722966484915
SYNCID0000005197,0.19633150022064177,0.8036684997793583
SYNCID0000005198,0.08347180342987388,0.9165281965701262
SYNCID0000005199,0.0,1.0
SYNCID0000005200,0.7622178765398515,0.23778212346014863
SYNCID0000005201,0.13920009923120955,0.8607999007687904
SYNCID0000005202,0.29396943496165095,0.706030565038349
SYNCID0000005203,0.9315582411723364,0.06844175882766367
SYNCID0000005204,0.9999655994995823,3.440050041776638e-05
SYNCID0000005205,0.29930326834887794,0.700696731651122
SYNCID0000005206,0.6919935717784773,0.3080064282215227
SYNCID0000005207,0.4027879452717909,0.597212054728209
SYNCID0000005208,0.3063181679541659,0.693681832045834
SYNCID0000005209,0.0,1.0
SYNCID0000005210,0.6424020969839164,0.35759790301608363
SYNCID0000005211,0.09056410356543133,0.9094358964345688
SYNCID0000005212,0.22549379380874887,0.7745062061912511
SYNCID0000005213,0.08090314201128376,0.9190968579887163
SYNCID0000005214,0.11590751518926792,0.8840924848107321
SYNCID0000005215,0.0454275381889323,0.9545724618110676
SYNCID0000005217,0.5088515177697536,0.49114848223024626
SYNCID0000005218,0.9997139522453252,0.0002860477546748019
SYNCID0000005219,0.8156756919391075,0.1843243080608925
SYNCID0000005220,0.8549805036289564,0.14501949637104372
SYNCID0000005221,0.385394440155815,0.6146055598441851
SYNCID0000005222,0.12189054517889149,0.8781094548211085
SYNCID0000005223,0.8994594248792502,0.10054057512074976
SYNCID0000005224,0.3748309768316656,0.6251690231683344
SYNCID0000005225,0.5212778904665315,0.47872210953346855
SYNCID0000005226,0.7479585734924233,0.2520414265075766
SYNCID0000005227,0.46422661771382534,0.5357733822861747
SYNCID0000005228,0.23456674593103538,0.7654332540689646
SYNCID0000005229,0.30216344347174723,0.6978365565282528
SYNCID0000005230,0.49941268560189084,0.5005873143981092
SYNCID0000005231,0.07023596635370556,0.9297640336462943
SYNCID0000005232,0.06787901691337292,0.932120983086627
SYNCID0000005233,0.9132769046244889,0.08672309537551123
SYNCID0000005234,0.14899729204338816,0.8510027079566119
SYNCID0000005235,0.28258579141289186,0.7174142085871081
SYNCID0000005236,0.9928712955255059,0.007128704474494112
SYNCID0000005237,0.29019879530198994,0.70980120469801
SYNCID0000005238,0.9881675483212984,0.01183245167870155
SYNCID0000005239,0.5713857102860483,0.4286142897139517
SYNCID0000005240,0.0,1.0
SYNCID0000005241,0.11478889063635812,0.885211109363642
SYNCID0000005242,0.5446969146491665,0.4553030853508335
SYNCID0000005243,0.8817295853383929,0.11827041466160709
SYNCID0000005244,0.3389250888615834,0.6610749111384165
SYNCID0000005245,0.0,1.0
SYNCID0000005246,0.3649051263254895,0.6350948736745105
SYNCID0000005247,0.3829892014335815,0.6170107985664185
SYNCID0000005248,0.08588781100195127,0.9141121889980487
SYNCID0000005249,0.9026679325653783,0.09733206743462179
SYNCID0000005250,0.0,1.0
SYNCID0000005251,0.47626820251751734,0.5237317974824827
SYNCID0000005252,1.0,0.0
SYNCID0000005253,0.3967909376038789,0.6032090623961212
SYNCID0000005254,0.6221435061508421,0.37785649384915787
SYNCID0000005255,1.0,0.0
SYNCID0000005256,0.867864197158894,0.13213580284110613
SYNCID0000005257,0.14207418627549098,0.857925813724509
SYNCID0000005258,0.9946549439385484,0.005345056061451585
SYNCID0000005259,0.0,1.0
SYNCID0000005260,0.18961639031505167,0.8103836096849484
SYNCID0000005261,0.30639234363223483,0.6936076563677652
SYNCID0000005262,0.3550318305977794,0.6449681694022207
SYNCID0000005263,0.8249756845189269,0.17502431548107314
SYNCID0000005264,0.6366016397493909,0.363398360250609
SYNCID0000005265,0.13966341113860212,0.8603365888613979
SYNCID0000005266,0.6968140529528378,0.30318594704716223
SYNCID0000005267,0.8117829783175622,0.1882170216824378
SYNCID0000005268,1.0,0.0
SYNCID0000005269,0.0,1.0
SYNCID0000005270,0.45885634167199907,0.541143658328001
SYNCID0000005271,0.5425877861276808,0.45741221387231923
SYNCID0000005272,0.48017965385385897,0.519820346146141
SYNCID0000005273,0.5291179180714414,0.4708820819285586
SYNCID0000005274,0.778345493785451,0.22165450621454902
SYNCID0000005275,0.29016223486880305,0.709837765131197
SYNCID0000005276,0.6711849349094612,0.3288150650905388
SYNCID0000005277,0.641618704659785,0.35838129534021507
SYNCID0000005279,0.8746124904420217,0.1253875095579783
SYNCID0000005280,0.8845107782682087,0.11548922173179134
SYNCID0000005281,0.2414106675010853,0.7585893324989146
SYNCID0000005282,0.4998587523822955,0.5001412476177045
SYNCID0000005283,0.7188336944263483,0.2811663055736517
SYNCID0000005284,0.9117601341677917,0.08823986583220846
SYNCID0000005285,0.20849782299587563,0.7915021770041245
SYNCID0000005286,0.0,1.0
SYNCID0000005287,1.0,0.0
SYNCID0000005288,0.13034606536925278,0.8696539346307472
SYNCID0000005289,0.0355103503392201,0.9644896496607799
SYNCID0000005290,0.3983621828644669,0.6016378171355331
SYNCID0000005291,0.9223076911115379,0.07769230888846214
SYNCID0000005292,0.08588325747144582,0.9141167425285542
SYNCID0000005293,0.4570314838371149,0.5429685161628851
SYNCID0000005294,0.5777855390418147,0.42221446095818527
SYNCID0000005295,0.4240856773025692,0.5759143226974309
SYNCID0000005296,0.15638563223193078,0.8436143677680692
SYNCID0000005297,0.388241633012804,0.611758366987196
SYNCID0000005298,0.533914754120048,0.466085245879952
SYNCID0000005299,0.0,1.0
SYNCID0000005300,0.7959959475740206,0.20400405242597933
SYNCID0000005301,0.25324348802258156,0.7467565119774184
SYNCID0000005302,0.42071027588386173,0.5792897241161382
SYNCID0000005303,0.841886850375957,0.15811314962404296
SYNCID0000005304,0.41444842965351325,0.5855515703464867
SYNCID0000005305,0.05120624024866793,0.9487937597513321
SYNCID0000005306,0.25236078005067786,0.7476392199493221
SYNCID0000005307,0.003074302629554479,0.9969256973704456
SYNCID0000005308,0.5210590879797355,0.4789409120202644
SYNCID0000005309,0.6185253581541836,0.38147464184581636
SYNCID0000005310,0.17892387989070926,0.8210761201092908
SYNCID0000005311,0.6874729449120125,0.31252705508798745
SYNCID0000005312,0.08724066256570624,0.9127593374342937
SYNCID0000005313,0.456504779322628,0.5434952206773721
SYNCID0000005314,0.6898974061857086,0.3101025938142915
SYNCID0000005315,0.5366884409763703,0.4633115590236298
SYNCID0000005316,0.014552960840431468,0.9854470391595685
SYNCID0000005317,0.0,1.0
SYNCID0000005318,0.1178258268652376,0.8821741731347624
SYNCID0000005319,1.0,0.0
SYNCID0000005321,0.06520612120055673,0.9347938787994432
SYNCID0000005322,0.23603023100316464,0.7639697689968353
SYNCID0000005323,0.3485322956684746,0.6514677043315255
SYNCID0000005324,0.8677980474904665,0.1322019525095335
SYNCID0000005325,0.47137502405068016,0.5286249759493198
SYNCID0000005326,0.22963162520931224,0.7703683747906879
SYNCID0000005327,0.5421709604217987,0.4578290395782013
SYNCID0000005328,0.35971194450219873,0.6402880554978012
SYNCID0000005330,0.6096223651979424,0.3903776348020576
SYNCID0000005331,0.12997185493870272,0.8700281450612972
SYNCID0000005332,0.1823515475228917,0.8176484524771082
SYNCID0000005333,0.6477729083913626,0.35222709160863735
SYNCID0000005334,0.6682734469017152,0.33172655309828486
SYNCID0000005335,0.0978509929995255,0.9021490070004746
SYNCID0000005336,0.0,1.0
SYNCID0000005337,0.8721979281732721,0.12780207182672781
SYNCID0000005338,0.6183934404726473,0.38160655952735256
SYNCID0000005339,0.31871376355713243,0.6812862364428677
SYNCID0000005340,0.14701488667233056,0.8529851133276695
SYNCID0000005341,0.0,1.0
SYNCID0000005342,0.7026802800737451,0.29731971992625494
SYNCID0000005343,0.27464168767436326,0.7253583123256367
SYNCID0000005344,0.7825794002172533,0.21742059978274678
SYNCID0000005345,0.0,1.0
SYNCID0000005346,0.3592228645407223,0.6407771354592777
SYNCID0000005347,0.767643605257414,0.232356394742586
SYNCID0000005348,0.0,1.0
SYNCID0000005349,0.24978393983413935,0.7502160601658606
SYNCID0000005350,0.5394615450894518,0.46053845491054823
SYNCID0000005351,0.34850235307685123,0.6514976469231488
SYNCID0000005352,0.3276285354125997,0.6723714645874004
SYNCID0000005353,0.34326051329977625,0.6567394867002238
SYNCID0000005354,0.696487677230639,0.303512322769361
SYNCID0000005355,0.8235354809763006,0.17646451902369945
SYNCID0000005356,0.3230329509334296,0.6769670490665703
SYNCID0000005357,0.4609509269835581,0.5390490730164419
SYNCID0000005358,0.37001023126328175,0.6299897687367183
SYNCID0000005359,0.7108031061063738,0.2891968938936263
SYNCID0000005360,0.7312333849132702,0.2687666150867297
SYNCID0000005361,0.5666067978463829,0.43339320215361715
SYNCID0000005362,0.5874933042681227,0.4125066957318772
SYNCID0000005363,0.47632351909577497,0.5236764809042251
SYNCID0000005364,0.8498951451994543,0.15010485480054572
SYNCID0000005365,0.04096038130798599,0.9590396186920139
SYNCID0000005366,0.7475261987622132,0.25247380123778684
SYNCID0000005367,0.08357224622809821,0.9164277537719018
SYNCID0000005368,0.508783942336991,0.4912160576630091
SYNCID0000005369,0.09489771296653804,0.905102287033462
SYNCID0000005370,0.4134015558086214,0.5865984441913785
SYNCID0000005371,0.5641696476017536,0.4358303523982465
SYNCID0000005372,0.0,1.0
SYNCID0000005373,0.7514897761784619,0.24851022382153798
SYNCID0000005374,0.40528515831451495,0.594714841685485
SYNCID0000005375,0.4399975535616261,0.5600024464383739
SYNCID0000005376,0.3201140275939258,0.6798859724060742
SYNCID0000005377,0.58114116758604,0.41885883241396
SYNCID0000005378,0.5358891087850716,0.46411089121492843
SYNCID0000005379,0.0,1.0
SYNCID0000005380,0.30778335471117335,0.6922166452888266
SYNCID0000005381,0.9619407824277972,0.03805921757220278
SYNCID0000005382,0.7118767652187664,0.2881232347812337
SYNCID0000005383,0.22222890993507444,0.7777710900649255
SYNCID0000005384,0.6755173253014929,0.3244826746985071
SYNCID0000005385,0.05673860346104639,0.9432613965389536
SYNCID0000005386,0.3078605912468231,0.692139408753177
SYNCID0000005387,0.499749986134153,0.500250013865847
SYNCID0000005388,0.5364673297065298,0.4635326702934702
SYNCID0000005389,1.0,0.0
SYNCID0000005390,0.11901416418749314,0.8809858358125068
SYNCID0000005391,0.46765690900287643,0.5323430909971235
SYNCID0000005392,0.35156685156753553,0.6484331484324646
SYNCID0000005393,0.48099925437657454,0.5190007456234255
SYNCID0000005394,0.3793464346801089,0.620653565319891
SYNCID0000005395,0.2687460848674914,0.7312539151325087
SYNCID0000005396,0.6670195278575649,0.33298047214243515
SYNCID0000005397,0.0,1.0
SYNCID0000005398,0.2895933540980869,0.710406645901913
SYNCID0000005399,0.32695545177864066,0.6730445482213594
SYNCID0000005400,0.5064648288313311,0.49353517116866885
SYNCID0000005401,0.18554030893381962,0.8144596910661803
SYNCID0000005402,0.2709618123386918,0.7290381876613081
SYNCID0000005403,0.7634530233095284,0.23654697669047167
SYNCID0000005404,0.5041077645862174,0.4958922354137826
SYNCID0000005405,0.3541129036219674,0.6458870963780325
SYNCID0000005406,0.11194209948676441,0.8880579005132355
SYNCID0000005407,0.382276620752582,0.617723379247418
SYNCID0000005408,0.2891977925567167,0.7108022074432833
SYNCID0000005409,0.10059797671577034,0.8994020232842296
SYNCID0000005410,0.5450222185612468,0.45497778143875317
SYNCID0000005411,0.7545028041415013,0.2454971958584987
SYNCID0000005412,0.33825883016409075,0.6617411698359094
SYNCID0000005413,0.2801741919550879,0.7198258080449121
SYNCID0000005414,0.4915429658473978,0.5084570341526022
SYNCID0000005416,0.31540674153025056,0.6845932584697494
SYNCID0000005418,0.5692580642613422,0.4307419357386579
SYNCID0000005419,0.45538070493481714,0.5446192950651829
SYNCID0000005420,0.7474587736177423,0.25254122638225773
SYNCID0000005421,0.32944975726973097,0.6705502427302691
SYNCID0000005422,0.40893593384998944,0.5910640661500105
SYNCID0000005423,0.6385131374430847,0.36148686255691537
SYNCID0000005424,0.23085943657747923,0.7691405634225208
SYNCID0000005425,0.0,1.0
SYNCID0000005427,0.4542596629731875,0.5457403370268125
SYNCID0000005428,0.7287533417835118,0.2712466582164883
SYNCID0000005429,0.3845751418821974,0.6154248581178027
SYNCID0000005430,0.42082342652509036,0.5791765734749096
SYNCID0000005431,0.7346548346625384,0.26534516533746155
SYNCID0000005432,0.2731270141576843,0.7268729858423156
SYNCID0000005433,0.681483160507157,0.31851683949284304
SYNCID0000005434,0.45260807829037936,0.5473919217096207
SYNCID0000005435,0.7485109181846615,0.25148908181533847
SYNCID0000005436,0.0979922669766445,0.9020077330233555
SYNCID0000005437,0.45519267104932454,0.5448073289506755
SYNCID0000005438,0.749232826940747,0.25076717305925295
SYNCID0000005439,0.5502940572366263,0.4497059427633738
SYNCID0000005440,0.6758951117648673,0.3241048882351327
SYNCID0000005441,0.44540479861780163,0.5545952013821983
SYNCID0000005442,0.17991304642526884,0.8200869535747312
SYNCID0000005443,0.5072076355341555,0.4927923644658445
SYNCID0000005444,0.05760856324798554,0.9423914367520144
SYNCID0000005445,0.207763801379756,0.7922361986202441
SYNCID0000005446,0.4075737145142354,0.5924262854857646
SYNCID0000005447,0.5921714778112882,0.40782852218871174
SYNCID0000005448,0.5395186965203447,0.4604813034796554
SYNCID0000005449,0.3363844996603968,0.6636155003396031
SYNCID0000005450,0.15526424226769253,0.8447357577323076
SYNCID0000005451,0.6153213740470425,0.3846786259529575
SYNCID0000005453,0.28365561250555266,0.7163443874944473
SYNCID0000005454,0.10051930105231852,0.8994806989476815
SYNCID0000005455,0.5013880687157495,0.4986119312842506
SYNCID0000005457,0.3416384808470981,0.658361519152902
SYNCID0000005458,0.2462408510588457,0.7537591489411544
SYNCID0000005459,0.8279027829184862,0.1720972170815138
SYNCID0000005460,0.05433124198546934,0.9456687580145308
SYNCID0000005461,0.7287432458117816,0.2712567541882183
SYNCID0000005462,0.28930224511727654,0.7106977548827234
SYNCID0000005463,0.9955496691611996,0.004450330838800418
SYNCID0000005464,0.4380409401923218,0.5619590598076782
SYNCID0000005465,0.7875964620869493,0.21240353791305075
SYNCID0000005466,0.14748670122552246,0.8525132987744776
SYNCID0000005467,0.6926642767872649,0.30733572321273506
SYNCID0000005469,0.22753868077706874,0.7724613192229312
SYNCID0000005470,0.5669829026250988,0.4330170973749011
SYNCID0000005471,0.13090024101810085,0.8690997589818992
SYNCID0000005472,0.36619828462681503,0.6338017153731849
SYNCID0000005473,0.5711655634084324,0.4288344365915676
SYNCID0000005474,1.0,0.0
SYNCID0000005475,0.07169196268596331,0.9283080373140367
SYNCID0000005476,0.9991619627196592,0.0008380372803408368
SYNCID0000005477,0.39439288094840136,0.6056071190515986
SYNCID0000005478,0.7388615099548853,0.2611384900451147
SYNCID0000005479,0.18812343867096384,0.8118765613290362
SYNCID0000005480,0.6681933214593516,0.3318066785406483
SYNCID0000005481,0.3455773346540228,0.6544226653459772
SYNCID0000005482,0.30374765948800414,0.6962523405119959
SYNCID0000005483,0.4049033476252576,0.5950966523747424
SYNCID0000005484,0.04302364977134825,0.9569763502286518
SYNCID0000005485,0.6302754047487257,0.3697245952512744
SYNCID0000005486,0.2865256715746365,0.7134743284253635
SYNCID0000005487,0.24612054880936787,0.7538794511906322
SYNCID0000005488,0.11014157302770858,0.8898584269722914
SYNCID0000005489,0.5185395315105238,0.48146046848947627
SYNCID0000005490,0.2557189142472005,0.7442810857527995
SYNCID0000005491,0.6206823658364421,0.379317634163558
SYNCID0000005492,0.8081066957664436,0.19189330423355647
SYNCID0000005493,0.298538803352404,0.701461196647596
SYNCID0000005494,0.26758289256455375,0.7324171074354462
SYNCID0000005495,0.0,1.0
SYNCID0000005496,0.06062268077788457,0.9393773192221154
SYNCID0000005497,0.0,1.0
SYNCID0000005498,0.6349349627923387,0.3650650372076612
SYNCID0000005499,0.0,1.0
SYNCID0000005500,0.3091951718142011,0.6908048281857989
SYNCID0000005501,0.16646703233351454,0.8335329676664855
SYNCID0000005502,0.008111695100421356,0.9918883048995787
SYNCID0000005503,0.18482514115590962,0.8151748588440905
SYNCID0000005505,0.39729566147962314,0.6027043385203769
SYNCID0000005506,0.30296539360179264,0.6970346063982074
SYNCID0000005507,0.059281467028596505,0.9407185329714034
SYNCID0000005508,0.02940812480738589,0.9705918751926141
SYNCID0000005510,0.6975283112579794,0.3024716887420206
SYNCID0000005511,0.0657774139861739,0.934222586013826
SYNCID0000005512,0.7695588997561246,0.2304411002438755
SYNCID0000005513,0.0,1.0
SYNCID0000005514,0.2916786169237205,0.7083213830762795
SYNCID0000005515,0.22398635910195072,0.7760136408980493
SYNCID0000005516,0.008910278593423016,0.991089721406577
SYNCID0000005517,0.9685789199630239,0.03142108003697604
SYNCID0000005518,0.0,1.0
SYNCID0000005519,0.4205964270324255,0.5794035729675745
SYNCID0000005520,0.5180241705006702,0.48197582949932993
SYNCID0000005521,0.7821281172930001,0.21787188270699995
SYNCID0000005522,0.7029698709355809,0.29703012906441906
SYNCID0000005523,0.5678584266852956,0.4321415733147043
SYNCID0000005524,0.9194915225068322,0.08050847749316775
SYNCID0000005525,0.6285162452815499,0.3714837547184501
SYNCID0000005526,0.12241622140326115,0.8775837785967388
SYNCID0000005528,0.0,1.0
SYNCID0000005529,0.729127598476387,0.2708724015236129
SYNCID0000005530,0.16777967919996734,0.8322203208000326
SYNCID0000005531,0.6623523202998419,0.33764767970015813
SYNCID0000005532,0.20516293413263662,0.7948370658673634
SYNCID0000005533,0.8737631923116835,0.12623680768831644
SYNCID0000005534,0.9628697705603798,0.03713022943962017
SYNCID0000005535,0.5494712770651466,0.45052872293485346
SYNCID0000005536,0.0,1.0
SYNCID0000005537,0.5158096544267201,0.48419034557328
SYNCID0000005538,0.28153649538984565,0.7184635046101543
SYNCID0000005539,0.44651356726283326,0.5534864327371667
SYNCID0000005540,1.0,0.0
SYNCID0000005541,0.0,1.0
SYNCID0000005542,0.00319741631238233,0.9968025836876176
SYNCID0000005543,0.49557717886421465,0.5044228211357853
SYNCID0000005544,0.12230145410270911,0.8776985458972908
SYNCID0000005545,0.5543584232866846,0.44564157671331533
SYNCID0000005547,0.0,1.0
SYNCID0000005548,0.6210855867330493,0.3789144132669508
SYNCID0000005549,0.26237477178076424,0.7376252282192358
SYNCID0000005550,0.18587746822955972,0.8141225317704402
SYNCID0000005551,0.30830356501743744,0.6916964349825625
SYNCID0000005552,0.19207586427364953,0.8079241357263505
SYNCID0000005553,0.275267749911346,0.724732250088654
SYNCID0000005554,0.4496197670829989,0.5503802329170011
SYNCID0000005555,0.8744133660649971,0.1255866339350029
SYNCID0000005556,0.7871970590497039,0.2128029409502961
SYNCID0000005557,0.8170333424767577,0.1829666575232423
SYNCID0000005558,0.0018021140551432839,0.9981978859448567
SYNCID0000005561,0.7086542328261458,0.29134576717385413
SYNCID0000005562,0.18045922143890594,0.819540778561094
SYNCID0000005564,0.8394440385881111,0.16055596141188885
SYNCID0000005565,0.0,1.0
SYNCID0000005566,0.17906495970299466,0.8209350402970054
SYNCID0000005567,0.9626886777241702,0.037311322275829895
SYNCID0000005568,0.5226516326074437,0.47734836739255626
SYNCID0000005569,0.4672158518025753,0.5327841481974247
SYNCID0000005570,0.9287839120555819,0.07121608794441815
SYNCID0000005571,0.7081491379002456,0.29185086209975436
SYNCID0000005572,0.6556009102158172,0.34439908978418277
SYNCID0000005573,0.6039101293401299,0.39608987065987017
SYNCID0000005574,0.2485095797186146,0.7514904202813855
SYNCID0000005575,1.0,0.0
SYNCID0000005577,0.21762599470029848,0.7823740052997016
SYNCID0000005578,0.9387978742518083,0.06120212574819181
SYNCID0000005579,0.026794302870852136,0.9732056971291478
SYNCID0000005580,0.3199912694221254,0.6800087305778747
SYNCID0000005581,0.0,1.0
SYNCID0000005582,0.27616217130546,0.7238378286945399
SYNCID0000005583,0.5233393747168992,0.4766606252831009
SYNCID0000005584,0.97902152184426,0.020978478155740037
SYNCID0000005585,0.6001354498812773,0.3998645501187227
SYNCID0000005586,0.17566563450639117,0.8243343654936088
SYNCID0000005587,0.433660597450849,0.5663394025491509
SYNCID0000005588,0.7268396468925689,0.2731603531074311
SYNCID0000005589,0.3402736168066598,0.6597263831933403
SYNCID0000005590,0.4258458734370107,0.5741541265629894
SYNCID0000005591,0.43843323468483475,0.5615667653151651
SYNCID0000005592,0.6532038235540981,0.3467961764459018
SYNCID0000005593,0.48392883970443107,0.516071160295569
SYNCID0000005594,0.3757296585954143,0.6242703414045858
SYNCID0000005595,0.4322800999998066,0.5677199000001933
SYNCID0000005596,0.01932774874933952,0.9806722512506604
SYNCID0000005597,0.043506782903125624,0.9564932170968743
SYNCID0000005598,0.4371177489740093,0.5628822510259908
SYNCID0000005599,0.5853054898516851,0.41469451014831493
SYNCID0000005600,0.804703180076204,0.19529681992379597
SYNCID0000005601,0.20582858130276688,0.7941714186972331
SYNCID0000005602,0.34103845551658146,0.6589615444834185
SYNCID0000005603,0.9256458699827482,0.07435413001725176
SYNCID0000005604,0.5412852032218906,0.45871479677810945
SYNCID0000005605,0.9416005834831528,0.058399416516847144
SYNCID0000005606,0.14502659649027325,0.8549734035097267
SYNCID0000005607,0.551947303211496,0.448052696788504
SYNCID0000005608,0.35385365240549427,0.6461463475945057
SYNCID0000005609,0.018029093889507235,0.9819709061104926
SYNCID0000005610,0.6276727002591371,0.3723272997408629
SYNCID0000005611,0.6082781896386442,0.39172181036135584
SYNCID0000005612,0.6370198964259659,0.3629801035740341
SYNCID0000005613,0.5523802362293188,0.44761976377068113
SYNCID0000005614,0.46156955625151014,0.5384304437484899
SYNCID0000005615,0.6148875613822495,0.3851124386177505
SYNCID0000005616,0.06457719639955356,0.9354228036004465
SYNCID0000005617,0.5163095329246022,0.4836904670753978
SYNCID0000005618,0.6536231857318006,0.34637681426819944
SYNCID0000005619,0.2586664416990376,0.7413335583009625
SYNCID0000005620,0.9068741936010715,0.09312580639892862
SYNCID0000005621,0.5255988176692497,0.47440118233075035
SYNCID0000005622,0.4566078103030173,0.5433921896969827
SYNCID0000005624,0.04172911911540492,0.9582708808845951
SYNCID0000005625,0.41849138848616224,0.5815086115138377
SYNCID0000005626,0.1707969877905723,0.8292030122094277
SYNCID0000005627,0.21627133083087083,0.7837286691691292
SYNCID0000005628,0.016279765721858835,0.9837202342781411
SYNCID0000005629,0.8899065538086584,0.11009344619134163
SYNCID0000005630,0.29991462237248134,0.7000853776275185
SYNCID0000005631,0.42693302925104387,0.5730669707489561
SYNCID0000005632,0.678714378629768,0.321285621370232
SYNCID0000005633,0.4087593515944842,0.5912406484055157
SYNCID0000005635,0.48996773458903775,0.5100322654109622
SYNCID0000005636,0.3931823729641032,0.6068176270358968
SYNCID0000005637,0.7427568794264379,0.25724312057356197
SYNCID0000005638,0.12743220375461364,0.8725677962453863
SYNCID0000005639,0.5146514365639023,0.4853485634360976
SYNCID0000005640,0.43338380063681425,0.5666161993631857
SYNCID0000005641,0.0,1.0
SYNCID0000005642,0.74295617747034,0.2570438225296599
SYNCID0000005643,0.5354441226627242,0.4645558773372757
SYNCID0000005644,1.0,0.0
SYNCID0000005645,0.13105026799684444,0.8689497320031555
SYNCID0000005646,0.99611588815958,0.00388411184042002
SYNCID0000005647,0.3200025433272232,0.6799974566727768
SYNCID0000005648,0.9015236561781288,0.0984763438218712
SYNCID0000005649,0.060849628046723114,0.9391503719532769
SYNCID0000005650,0.02989362031939201,0.970106379680608
SYNCID0000005651,0.3996402791269218,0.6003597208730782
SYNCID0000005652,0.4241980841472052,0.5758019158527947
SYNCID0000005653,0.6680458713847032,0.3319541286152968
SYNCID0000005654,0.6631099938107766,0.3368900061892235
SYNCID0000005655,0.43683829790341155,0.5631617020965884
SYNCID0000005656,0.25521369915457726,0.7447863008454229
SYNCID0000005657,0.3510245885743152,0.6489754114256848
SYNCID0000005658,0.9022456259317452,0.09775437406825488
SYNCID0000005659,0.666399051204401,0.333600948795599
SYNCID0000005660,0.16808362073211602,0.831916379267884
SYNCID0000005661,0.0,1.0
SYNCID0000005662,0.10450087673430425,0.8954991232656957
