customer_id,unique_cities
SYNCID0000003880,13
SYNCID0000003881,3
SYNCID0000003883,46
SYNCID0000003885,17
SYNCID0000003886,13
SYNCID0000003888,1
SYNCID0000003890,12
SYNCID0000003891,18
SYNCID0000003893,9
SYNCID0000003895,2
SYNCID0000003896,1
SYNCID0000003899,8
SYNCID0000003903,8
SYNCID0000003906,6
SYNCID0000003908,6
SYNCID0000003909,25
SYNCID0000003912,1
SYNCID0000003914,9
SYNCID0000003915,4
SYNCID0000003916,3
SYNCID0000003920,27
SYNCID0000003921,6
SYNCID0000003922,6
SYNCID0000003923,19
SYNCID0000003924,33
SYNCID0000003926,32
SYNCID0000003930,37
SYNCID0000003932,11
SYNCID0000003933,13
SYNCID0000003940,9
SYNCID0000003942,30
SYNCID0000003944,11
SYNCID0000003945,7
SYNCID0000003953,5
SYNCID0000003954,32
SYNCID0000003955,7
SYNCID0000003956,6
SYNCID0000003958,17
SYNCID0000003959,16
SYNCID0000003961,21
SYNCID0000003964,10
SYNCID0000003965,4
SYNCID0000003966,24
SYNCID0000003967,29
SYNCID0000003970,51
SYNCID0000003971,1
SYNCID0000003972,9
SYNCID0000003974,6
SYNCID0000003977,31
SYNCID0000003978,10
SYNCID0000003979,31
SYNCID0000003980,4
SYNCID0000003985,7
SYNCID0000003986,1
SYNCID0000003987,16
SYNCID0000003988,17
SYNCID0000003989,34
SYNCID0000003990,1
SYNCID0000003991,26
SYNCID0000003992,2
SYNCID0000003993,4
SYNCID0000003995,27
SYNCID0000003996,16
SYNCID0000003998,23
SYNCID0000003999,10
SYNCID0000004000,32
SYNCID0000004001,10
SYNCID0000004002,81
SYNCID0000004003,15
SYNCID0000004004,0
SYNCID0000004006,1
SYNCID0000004007,17
SYNCID0000004008,15
SYNCID0000004013,26
SYNCID0000004015,3
SYNCID0000004016,3
SYNCID0000004017,8
SYNCID0000004018,1
SYNCID0000004020,27
SYNCID0000004021,15
SYNCID0000004023,31
SYNCID0000004028,69
SYNCID0000004032,21
SYNCID0000004033,1
SYNCID0000004034,10
SYNCID0000004035,4
SYNCID0000004036,1
SYNCID0000004037,29
SYNCID0000004038,43
SYNCID0000004040,4
SYNCID0000004043,21
SYNCID0000004048,2
SYNCID0000004050,11
SYNCID0000004051,39
SYNCID0000004062,63
SYNCID0000004063,1
SYNCID0000004064,27
SYNCID0000004068,2
SYNCID0000004069,8
SYNCID0000004070,3
SYNCID0000004071,14
SYNCID0000004072,24
SYNCID0000004073,34
SYNCID0000004076,2
SYNCID0000004077,56
SYNCID0000004079,35
SYNCID0000004082,18
SYNCID0000004084,42
SYNCID0000004088,46
SYNCID0000004089,28
SYNCID0000004090,1
SYNCID0000004094,21
SYNCID0000004095,6
SYNCID0000004096,4
SYNCID0000004098,39
SYNCID0000004101,9
SYNCID0000004102,30
SYNCID0000004103,6
SYNCID0000004106,24
SYNCID0000004109,40
SYNCID0000004111,2
SYNCID0000004112,1
SYNCID0000004113,6
SYNCID0000004115,31
SYNCID0000004116,58
SYNCID0000004117,3
SYNCID0000004118,3
SYNCID0000004119,7
SYNCID0000004121,8
SYNCID0000004122,7
SYNCID0000004123,15
SYNCID0000004125,4
SYNCID0000004126,10
SYNCID0000004127,23
SYNCID0000004128,24
SYNCID0000004131,17
SYNCID0000004132,1
SYNCID0000004135,4
SYNCID0000004140,34
SYNCID0000004142,1
SYNCID0000004145,2
SYNCID0000004148,16
SYNCID0000004149,12
SYNCID0000004151,1
SYNCID0000004152,11
SYNCID0000004153,15
SYNCID0000004154,2
SYNCID0000004155,0
SYNCID0000004159,15
SYNCID0000004163,17
SYNCID0000004164,81
SYNCID0000004166,20
SYNCID0000004167,14
SYNCID0000004168,23
SYNCID0000004169,2
SYNCID0000004170,13
SYNCID0000004171,13
SYNCID0000004176,10
SYNCID0000004177,39
SYNCID0000004178,30
SYNCID0000004179,70
SYNCID0000004184,51
SYNCID0000004185,30
SYNCID0000004187,1
SYNCID0000004191,16
SYNCID0000004192,10
SYNCID0000004195,11
SYNCID0000004196,20
SYNCID0000004197,22
SYNCID0000004198,62
SYNCID0000004199,1
SYNCID0000004200,31
SYNCID0000004201,41
SYNCID0000004202,16
SYNCID0000004203,25
SYNCID0000004204,16
SYNCID0000004205,18
SYNCID0000004206,1
SYNCID0000004207,9
SYNCID0000004209,1
SYNCID0000004210,0
SYNCID0000004212,7
SYNCID0000004213,14
SYNCID0000004214,1
SYNCID0000004215,42
SYNCID0000004218,0
SYNCID0000004219,25
SYNCID0000004220,22
SYNCID0000004225,3
SYNCID0000004233,5
SYNCID0000004234,2
SYNCID0000004237,30
SYNCID0000004245,0
SYNCID0000004246,1
SYNCID0000004248,17
SYNCID0000004249,5
SYNCID0000004251,22
SYNCID0000004252,88
SYNCID0000004253,28
SYNCID0000004256,7
SYNCID0000004257,3
SYNCID0000004258,37
SYNCID0000004259,34
SYNCID0000004261,23
SYNCID0000004266,49
SYNCID0000004268,8
SYNCID0000004270,0
SYNCID0000004272,14
SYNCID0000004273,26
SYNCID0000004277,2
SYNCID0000004279,4
SYNCID0000004282,1
SYNCID0000004285,0
SYNCID0000004290,14
SYNCID0000004291,0
SYNCID0000004292,16
SYNCID0000004293,6
SYNCID0000004294,12
SYNCID0000004299,12
SYNCID0000004301,1
SYNCID0000004304,37
SYNCID0000004306,6
SYNCID0000004310,31
SYNCID0000004312,4
SYNCID0000004313,2
SYNCID0000004315,17
SYNCID0000004316,18
SYNCID0000004317,3
SYNCID0000004318,8
SYNCID0000004319,56
SYNCID0000004322,26
SYNCID0000004325,27
SYNCID0000004327,3
SYNCID0000004328,67
SYNCID0000004330,43
SYNCID0000004331,13
SYNCID0000004332,18
SYNCID0000004334,0
SYNCID0000004336,18
SYNCID0000004337,13
SYNCID0000004338,6
SYNCID0000004340,41
SYNCID0000004342,53
SYNCID0000004346,5
SYNCID0000004347,16
SYNCID0000004351,0
SYNCID0000004355,2
SYNCID0000004357,23
SYNCID0000004360,0
SYNCID0000004361,33
SYNCID0000004363,25
SYNCID0000004364,1
SYNCID0000004365,35
SYNCID0000004366,6
SYNCID0000004369,13
SYNCID0000004370,40
SYNCID0000004371,18
SYNCID0000004373,4
SYNCID0000004374,0
SYNCID0000004377,24
SYNCID0000004379,4
SYNCID0000004380,3
SYNCID0000004381,55
SYNCID0000004383,24
SYNCID0000004385,0
SYNCID0000004386,1
SYNCID0000004387,2
SYNCID0000004389,22
SYNCID0000004390,0
SYNCID0000004393,25
SYNCID0000004394,10
SYNCID0000004397,7
SYNCID0000004399,24
SYNCID0000004403,34
SYNCID0000004404,21
SYNCID0000004405,23
SYNCID0000004406,1
SYNCID0000004407,6
SYNCID0000004408,2
SYNCID0000004410,2
SYNCID0000004411,8
SYNCID0000004415,52
SYNCID0000004418,9
SYNCID0000004419,11
SYNCID0000004420,30
SYNCID0000004422,38
SYNCID0000004424,1
SYNCID0000004426,34
SYNCID0000004427,1
SYNCID0000004428,10
SYNCID0000004431,2
SYNCID0000004433,80
SYNCID0000004435,40
SYNCID0000004436,7
SYNCID0000004437,34
SYNCID0000004438,3
SYNCID0000004439,26
SYNCID0000004441,19
SYNCID0000004442,0
SYNCID0000004444,36
SYNCID0000004445,4
SYNCID0000004446,3
SYNCID0000004448,7
SYNCID0000004449,16
SYNCID0000004450,23
SYNCID0000004452,14
SYNCID0000004454,89
SYNCID0000004455,44
SYNCID0000004457,1
SYNCID0000004458,27
SYNCID0000004460,26
SYNCID0000004462,6
SYNCID0000004465,4
SYNCID0000004466,11
SYNCID0000004468,30
SYNCID0000004469,3
SYNCID0000004470,8
SYNCID0000004472,1
SYNCID0000004476,2
SYNCID0000004477,1
SYNCID0000004479,11
SYNCID0000004480,2
SYNCID0000004481,9
SYNCID0000004483,0
SYNCID0000004484,3
SYNCID0000004486,35
SYNCID0000004490,17
SYNCID0000004491,45
SYNCID0000004492,41
SYNCID0000004496,10
SYNCID0000004497,4
SYNCID0000004498,11
SYNCID0000004502,53
SYNCID0000004503,42
SYNCID0000004505,59
SYNCID0000004506,29
SYNCID0000004509,11
SYNCID0000004512,33
SYNCID0000004513,97
SYNCID0000004514,1
SYNCID0000004516,35
SYNCID0000004517,8
SYNCID0000004519,4
SYNCID0000004520,8
SYNCID0000004523,3
SYNCID0000004527,5
SYNCID0000004528,19
SYNCID0000004529,22
SYNCID0000004530,13
SYNCID0000004531,52
SYNCID0000004532,0
SYNCID0000004533,1
SYNCID0000004536,0
SYNCID0000004537,14
SYNCID0000004538,8
SYNCID0000004543,2
SYNCID0000004544,27
SYNCID0000004547,22
SYNCID0000004548,2
SYNCID0000004549,26
SYNCID0000004552,15
SYNCID0000004553,17
SYNCID0000004555,4
SYNCID0000004559,0
SYNCID0000004560,3
SYNCID0000004561,2
SYNCID0000004564,6
SYNCID0000004565,32
SYNCID0000004567,0
SYNCID0000004569,6
SYNCID0000004570,27
SYNCID0000004571,4
SYNCID0000004572,6
SYNCID0000004573,11
SYNCID0000004574,3
SYNCID0000004576,6
SYNCID0000004578,6
SYNCID0000004579,7
SYNCID0000004580,2
SYNCID0000004581,31
SYNCID0000004582,18
SYNCID0000004584,3
SYNCID0000004585,1
SYNCID0000004586,19
SYNCID0000004587,41
SYNCID0000004588,36
SYNCID0000004589,61
SYNCID0000004590,2
SYNCID0000004591,30
SYNCID0000004593,26
SYNCID0000004597,38
SYNCID0000004599,28
SYNCID0000004603,9
SYNCID0000004605,11
SYNCID0000004606,20
SYNCID0000004607,16
SYNCID0000004608,68
SYNCID0000004612,25
SYNCID0000004615,49
SYNCID0000004617,3
SYNCID0000004619,22
SYNCID0000004620,12
SYNCID0000004621,21
SYNCID0000004622,23
SYNCID0000004623,8
SYNCID0000004625,32
SYNCID0000004626,17
SYNCID0000004627,4
SYNCID0000004628,12
SYNCID0000004629,23
SYNCID0000004630,3
SYNCID0000004632,45
SYNCID0000004633,4
SYNCID0000004634,17
SYNCID0000004635,1
SYNCID0000004636,16
SYNCID0000004637,6
SYNCID0000004638,1
SYNCID0000004639,10
SYNCID0000004644,10
SYNCID0000004646,39
SYNCID0000004647,25
SYNCID0000004649,12
SYNCID0000004650,9
SYNCID0000004652,5
SYNCID0000004653,5
SYNCID0000004654,8
SYNCID0000004656,2
SYNCID0000004659,54
SYNCID0000004661,23
SYNCID0000004663,14
SYNCID0000004664,5
SYNCID0000004666,2
SYNCID0000004667,42
SYNCID0000004668,5
SYNCID0000004670,25
SYNCID0000004677,50
SYNCID0000004678,3
SYNCID0000004679,11
SYNCID0000004680,5
SYNCID0000004682,3
SYNCID0000004683,22
SYNCID0000004684,32
SYNCID0000004685,21
SYNCID0000004687,0
SYNCID0000004694,11
SYNCID0000004700,17
SYNCID0000004701,36
SYNCID0000004702,34
SYNCID0000004704,17
SYNCID0000004705,39
SYNCID0000004706,48
SYNCID0000004707,30
SYNCID0000004709,9
SYNCID0000004710,17
SYNCID0000004715,12
SYNCID0000004717,21
SYNCID0000004718,4
SYNCID0000004720,3
SYNCID0000004721,11
SYNCID0000004723,31
SYNCID0000004725,15
SYNCID0000004726,2
SYNCID0000004733,11
SYNCID0000004734,7
SYNCID0000004736,4
SYNCID0000004738,18
SYNCID0000004741,15
SYNCID0000004744,17
SYNCID0000004746,3
SYNCID0000004749,11
SYNCID0000004751,9
SYNCID0000004752,14
SYNCID0000004753,1
SYNCID0000004760,36
SYNCID0000004761,7
SYNCID0000004762,1
SYNCID0000004763,3
SYNCID0000004764,17
SYNCID0000004765,3
SYNCID0000004766,1
SYNCID0000004769,1
SYNCID0000004770,3
SYNCID0000004771,1
SYNCID0000004774,20
SYNCID0000004775,22
SYNCID0000004778,20
SYNCID0000004781,2
SYNCID0000004782,87
SYNCID0000004783,1
SYNCID0000004784,27
SYNCID0000004785,6
SYNCID0000004791,12
SYNCID0000004797,5
SYNCID0000004799,2
SYNCID0000004801,15
SYNCID0000004802,30
SYNCID0000004803,14
SYNCID0000004804,23
SYNCID0000004805,11
SYNCID0000004806,47
SYNCID0000004807,3
SYNCID0000004810,9
SYNCID0000004811,5
SYNCID0000004816,44
SYNCID0000004817,27
SYNCID0000004819,4
SYNCID0000004822,2
SYNCID0000004823,25
SYNCID0000004824,18
SYNCID0000004826,2
SYNCID0000004828,6
SYNCID0000004832,2
SYNCID0000004833,1
SYNCID0000004835,8
SYNCID0000004837,14
SYNCID0000004838,0
SYNCID0000004840,19
SYNCID0000004841,5
SYNCID0000004843,1
SYNCID0000004844,0
SYNCID0000004846,9
SYNCID0000004847,18
SYNCID0000004850,30
SYNCID0000004852,6
SYNCID0000004853,32
SYNCID0000004855,28
SYNCID0000004856,3
SYNCID0000004857,1
SYNCID0000004861,5
SYNCID0000004862,33
SYNCID0000004863,12
SYNCID0000004865,25
SYNCID0000004866,18
SYNCID0000004868,25
SYNCID0000004869,5
SYNCID0000004870,59
SYNCID0000004872,15
SYNCID0000004873,5
SYNCID0000004878,26
SYNCID0000004880,14
SYNCID0000004881,15
SYNCID0000004882,1
SYNCID0000004884,21
SYNCID0000004886,5
SYNCID0000004889,2
SYNCID0000004892,37
SYNCID0000004894,2
SYNCID0000004896,10
SYNCID0000004897,46
SYNCID0000004899,8
SYNCID0000004900,8
SYNCID0000004901,55
SYNCID0000004903,10
SYNCID0000004905,45
SYNCID0000004907,8
SYNCID0000004909,5
SYNCID0000004911,0
SYNCID0000004912,11
SYNCID0000004913,4
SYNCID0000004914,19
SYNCID0000004915,1
SYNCID0000004919,8
SYNCID0000004920,30
SYNCID0000004922,9
SYNCID0000004924,50
SYNCID0000004925,40
SYNCID0000004926,3
SYNCID0000004927,4
SYNCID0000004928,21
SYNCID0000004931,0
SYNCID0000004932,13
SYNCID0000004935,0
SYNCID0000004936,7
SYNCID0000004937,5
SYNCID0000004942,2
SYNCID0000004945,15
SYNCID0000004946,28
SYNCID0000004947,10
SYNCID0000004948,1
SYNCID0000004949,24
SYNCID0000004950,36
SYNCID0000004951,14
SYNCID0000004953,1
SYNCID0000004955,25
SYNCID0000004956,22
SYNCID0000004959,1
SYNCID0000004960,34
SYNCID0000004963,0
SYNCID0000004965,5
SYNCID0000004966,35
SYNCID0000004968,12
SYNCID0000004969,1
SYNCID0000004971,19
SYNCID0000004974,21
SYNCID0000004976,1
SYNCID0000004979,1
SYNCID0000004980,6
SYNCID0000004982,2
SYNCID0000004983,32
SYNCID0000004985,2
SYNCID0000004989,40
SYNCID0000004990,10
SYNCID0000004991,2
SYNCID0000004993,0
SYNCID0000004994,2
SYNCID0000004995,44
SYNCID0000005000,9
SYNCID0000005002,38
SYNCID0000005003,10
SYNCID0000005008,27
SYNCID0000005012,7
SYNCID0000005013,10
SYNCID0000005015,20
SYNCID0000005016,2
SYNCID0000005020,0
SYNCID0000005022,19
SYNCID0000005023,14
SYNCID0000005025,10
SYNCID0000005027,12
SYNCID0000005028,9
SYNCID0000005029,23
SYNCID0000005030,0
SYNCID0000005031,2
SYNCID0000005033,14
SYNCID0000005035,3
SYNCID0000005037,16
SYNCID0000005038,33
SYNCID0000005040,25
SYNCID0000005041,5
SYNCID0000005043,26
SYNCID0000005051,11
SYNCID0000005052,19
SYNCID0000005054,27
SYNCID0000005055,29
SYNCID0000005057,0
SYNCID0000005058,0
SYNCID0000005060,9
SYNCID0000005061,11
SYNCID0000005062,3
SYNCID0000005066,1
SYNCID0000005067,3
SYNCID0000005068,26
SYNCID0000005069,36
SYNCID0000005070,23
SYNCID0000005071,2
SYNCID0000005075,1
SYNCID0000005076,7
SYNCID0000005079,11
SYNCID0000005084,18
SYNCID0000005085,26
SYNCID0000005086,1
SYNCID0000005087,12
SYNCID0000005089,1
SYNCID0000005090,5
SYNCID0000005091,7
SYNCID0000005093,44
SYNCID0000005099,22
SYNCID0000005100,43
SYNCID0000005102,26
SYNCID0000005104,0
SYNCID0000005105,12
SYNCID0000005106,5
SYNCID0000005112,12
SYNCID0000005116,39
SYNCID0000005117,45
SYNCID0000005119,14
SYNCID0000005120,0
SYNCID0000005121,33
SYNCID0000005123,15
SYNCID0000005124,38
SYNCID0000005125,65
SYNCID0000005126,22
SYNCID0000005128,34
SYNCID0000005131,2
SYNCID0000005132,2
SYNCID0000005133,32
SYNCID0000005134,21
SYNCID0000005135,2
SYNCID0000005136,8
SYNCID0000005137,34
SYNCID0000005138,6
SYNCID0000005139,29
SYNCID0000005140,7
SYNCID0000005141,55
SYNCID0000005143,10
SYNCID0000005144,24
SYNCID0000005146,2
SYNCID0000005147,1
SYNCID0000005148,4
SYNCID0000005149,12
SYNCID0000005150,7
SYNCID0000005152,34
SYNCID0000005153,1
SYNCID0000005155,16
SYNCID0000005157,8
SYNCID0000005159,30
SYNCID0000005160,0
SYNCID0000005161,16
SYNCID0000005162,51
SYNCID0000005163,2
SYNCID0000005164,34
SYNCID0000005165,36
SYNCID0000005170,45
SYNCID0000005171,4
SYNCID0000005173,11
SYNCID0000005174,1
SYNCID0000005175,18
SYNCID0000005176,9
SYNCID0000005178,8
SYNCID0000005180,18
SYNCID0000005182,12
SYNCID0000005183,31
SYNCID0000005186,10
SYNCID0000005192,31
SYNCID0000005196,2
SYNCID0000005197,6
SYNCID0000005198,17
SYNCID0000005199,10
SYNCID0000005200,12
SYNCID0000005201,48
SYNCID0000005202,20
SYNCID0000005206,2
SYNCID0000005207,1
SYNCID0000005208,1
SYNCID0000005209,13
SYNCID0000005210,2
SYNCID0000005211,20
SYNCID0000005212,30
SYNCID0000005213,11
SYNCID0000005214,8
SYNCID0000005217,2
SYNCID0000005218,0
SYNCID0000005219,5
SYNCID0000005221,2
SYNCID0000005222,0
SYNCID0000005226,27
SYNCID0000005227,25
SYNCID0000005233,17
SYNCID0000005234,97
SYNCID0000005235,4
SYNCID0000005236,9
SYNCID0000005237,96
SYNCID0000005238,4
SYNCID0000005239,11
SYNCID0000005240,0
SYNCID0000005241,5
SYNCID0000005242,45
SYNCID0000005243,1
SYNCID0000005244,62
SYNCID0000005245,7
SYNCID0000005248,49
SYNCID0000005251,43
SYNCID0000005253,6
SYNCID0000005254,23
SYNCID0000005256,6
SYNCID0000005258,2
SYNCID0000005260,65
SYNCID0000005261,18
SYNCID0000005262,84
SYNCID0000005263,3
SYNCID0000005265,9
SYNCID0000005266,2
SYNCID0000005269,6
SYNCID0000005270,2
SYNCID0000005271,3
SYNCID0000005273,20
SYNCID0000005276,6
SYNCID0000005277,9
SYNCID0000005281,15
SYNCID0000005282,2
SYNCID0000005283,19
SYNCID0000005285,11
SYNCID0000005289,11
SYNCID0000005293,4
SYNCID0000005295,4
SYNCID0000005296,22
SYNCID0000005299,0
SYNCID0000005302,4
SYNCID0000005304,14
SYNCID0000005305,63
SYNCID0000005307,14
SYNCID0000005308,29
SYNCID0000005313,13
SYNCID0000005317,1
SYNCID0000005318,1
SYNCID0000005321,9
SYNCID0000005322,18
SYNCID0000005323,30
SYNCID0000005324,17
SYNCID0000005325,1
SYNCID0000005327,6
SYNCID0000005328,28
SYNCID0000005331,28
SYNCID0000005332,48
SYNCID0000005335,4
SYNCID0000005336,4
SYNCID0000005337,17
SYNCID0000005339,12
SYNCID0000005340,24
SYNCID0000005341,9
SYNCID0000005343,4
SYNCID0000005344,2
SYNCID0000005345,3
SYNCID0000005346,15
SYNCID0000005347,7
SYNCID0000005348,17
SYNCID0000005350,1
SYNCID0000005351,14
SYNCID0000005352,6
SYNCID0000005355,19
SYNCID0000005358,51
SYNCID0000005360,1
SYNCID0000005362,1
SYNCID0000005363,30
SYNCID0000005364,12
SYNCID0000005366,0
SYNCID0000005369,2
SYNCID0000005371,14
SYNCID0000005372,4
SYNCID0000005374,0
SYNCID0000005375,26
SYNCID0000005377,21
SYNCID0000005380,12
SYNCID0000005381,0
SYNCID0000005383,23
SYNCID0000005387,4
SYNCID0000005388,3
SYNCID0000005390,5
SYNCID0000005392,1
SYNCID0000005393,16
SYNCID0000005395,31
SYNCID0000005397,11
SYNCID0000005398,61
SYNCID0000005399,31
SYNCID0000005400,0
SYNCID0000005402,24
SYNCID0000005403,21
SYNCID0000005404,15
SYNCID0000005405,5
SYNCID0000005409,22
SYNCID0000005412,1
SYNCID0000005413,66
SYNCID0000005416,1
SYNCID0000005419,10
SYNCID0000005421,16
SYNCID0000005424,11
SYNCID0000005425,0
SYNCID0000005429,57
SYNCID0000005431,24
SYNCID0000005433,17
SYNCID0000005436,39
SYNCID0000005437,6
SYNCID0000005440,17
SYNCID0000005442,11
SYNCID0000005443,34
SYNCID0000005446,14
SYNCID0000005448,26
SYNCID0000005449,47
SYNCID0000005453,5
SYNCID0000005454,2
SYNCID0000005455,3
SYNCID0000005458,35
SYNCID0000005459,29
SYNCID0000005464,5
SYNCID0000005465,8
SYNCID0000005466,35
SYNCID0000005469,19
SYNCID0000005470,46
SYNCID0000005471,4
SYNCID0000005473,16
SYNCID0000005475,3
SYNCID0000005477,2
SYNCID0000005478,11
SYNCID0000005479,46
SYNCID0000005483,7
SYNCID0000005484,31
SYNCID0000005485,1
SYNCID0000005486,3
SYNCID0000005490,52
SYNCID0000005493,44
SYNCID0000005494,2
SYNCID0000005496,26
SYNCID0000005497,8
SYNCID0000005498,17
SYNCID0000005499,1
SYNCID0000005500,51
SYNCID0000005501,0
SYNCID0000005503,1
SYNCID0000005505,31
SYNCID0000005506,1
SYNCID0000005507,1
SYNCID0000005508,32
SYNCID0000005510,3
SYNCID0000005511,30
SYNCID0000005512,1
SYNCID0000005515,66
SYNCID0000005516,7
SYNCID0000005519,12
SYNCID0000005521,24
SYNCID0000005522,23
SYNCID0000005523,2
SYNCID0000005524,1
SYNCID0000005525,5
SYNCID0000005526,24
SYNCID0000005528,16
SYNCID0000005529,1
SYNCID0000005530,8
SYNCID0000005531,3
SYNCID0000005534,7
SYNCID0000005535,12
SYNCID0000005536,0
SYNCID0000005537,43
SYNCID0000005538,21
SYNCID0000005539,20
SYNCID0000005543,13
SYNCID0000005545,36
SYNCID0000005547,2
SYNCID0000005549,32
SYNCID0000005551,2
SYNCID0000005552,5
SYNCID0000005553,3
SYNCID0000005556,4
SYNCID0000005561,5
SYNCID0000005564,6
SYNCID0000005565,1
SYNCID0000005566,23
SYNCID0000005568,26
SYNCID0000005569,10
SYNCID0000005570,6
SYNCID0000005571,5
SYNCID0000005572,13
SYNCID0000005578,11
SYNCID0000005579,1
SYNCID0000005580,7
SYNCID0000005581,5
SYNCID0000005582,12
SYNCID0000005583,10
SYNCID0000005584,2
SYNCID0000005586,18
SYNCID0000005587,10
SYNCID0000005589,21
SYNCID0000005591,54
SYNCID0000005593,28
SYNCID0000005594,20
SYNCID0000005595,19
SYNCID0000005597,46
SYNCID0000005598,26
SYNCID0000005600,2
SYNCID0000005601,32
SYNCID0000005604,12
SYNCID0000005607,31
SYNCID0000005608,2
SYNCID0000005612,22
SYNCID0000005613,25
SYNCID0000005615,12
SYNCID0000005618,0
SYNCID0000005621,32
SYNCID0000005622,3
SYNCID0000005624,58
SYNCID0000005625,6
SYNCID0000005626,53
SYNCID0000005629,0
SYNCID0000005630,29
SYNCID0000005632,8
SYNCID0000005633,24
SYNCID0000005635,4
SYNCID0000005636,5
SYNCID0000005637,19
SYNCID0000005638,11
SYNCID0000005639,2
SYNCID0000005640,3
SYNCID0000005642,13
SYNCID0000005643,14
SYNCID0000005645,5
SYNCID0000005647,4
SYNCID0000005648,55
SYNCID0000005649,29
SYNCID0000005651,3
SYNCID0000005655,26
SYNCID0000005656,9
SYNCID0000005657,58
SYNCID0000005659,1
SYNCID0000005660,36
SYNCID0000005661,9
SYNCID0000005662,1
SYNCID0000005664,10
SYNCID0000005670,11
SYNCID0000005675,8
SYNCID0000005676,1
SYNCID0000005679,2
SYNCID0000005680,4
SYNCID0000005681,27
SYNCID0000005682,21
SYNCID0000005683,12
SYNCID0000005684,14
SYNCID0000005685,2
SYNCID0000005686,25
SYNCID0000005688,18
SYNCID0000005690,0
SYNCID0000005694,35
SYNCID0000005695,13
SYNCID0000005696,3
SYNCID0000005697,2
SYNCID0000005698,12
SYNCID0000005699,8
SYNCID0000005700,11
SYNCID0000005702,28
SYNCID0000005704,40
SYNCID0000005705,28
SYNCID0000005706,20
SYNCID0000005710,39
SYNCID0000005711,28
SYNCID0000005712,14
SYNCID0000005717,23
SYNCID0000005719,13
SYNCID0000005720,4
SYNCID0000005722,9
SYNCID0000005723,5
SYNCID0000005724,4
SYNCID0000005725,19
SYNCID0000005726,23
SYNCID0000005727,11
SYNCID0000005728,33
SYNCID0000005730,16
SYNCID0000005731,23
SYNCID0000005733,14
SYNCID0000005734,0
SYNCID0000005736,8
SYNCID0000005738,2
SYNCID0000005739,3
SYNCID0000005740,28
SYNCID0000005742,16
SYNCID0000005743,6
SYNCID0000005746,2
SYNCID0000005747,1
SYNCID0000005750,46
SYNCID0000005751,28
SYNCID0000005752,28
SYNCID0000005756,5
SYNCID0000005757,5
SYNCID0000005759,6
SYNCID0000005760,25
SYNCID0000005761,11
SYNCID0000005763,3
SYNCID0000005764,27
SYNCID0000005765,2
SYNCID0000005769,9
SYNCID0000005770,21
SYNCID0000005772,10
SYNCID0000005775,68
SYNCID0000005777,16
SYNCID0000005778,52
SYNCID0000005779,3
SYNCID0000005780,32
SYNCID0000005781,9
SYNCID0000005784,3
SYNCID0000005785,29
SYNCID0000005788,34
SYNCID0000005789,2
SYNCID0000005790,1
SYNCID0000005791,13
SYNCID0000005792,46
SYNCID0000005793,2
SYNCID0000005794,29
SYNCID0000005795,8
SYNCID0000005796,31
SYNCID0000005798,28
SYNCID0000005800,0
SYNCID0000005801,8
SYNCID0000005802,5
SYNCID0000005806,13
SYNCID0000005807,2
SYNCID0000005808,52
SYNCID0000005809,27
SYNCID0000005810,6
SYNCID0000005812,6
SYNCID0000005814,31
SYNCID0000005819,31
SYNCID0000005823,1
SYNCID0000005826,2
SYNCID0000005828,34
SYNCID0000005829,50
SYNCID0000005830,1
SYNCID0000005833,2
SYNCID0000005835,0
SYNCID0000005836,31
SYNCID0000005838,79
SYNCID0000005839,33
SYNCID0000005841,18
SYNCID0000005842,1
SYNCID0000005846,34
SYNCID0000005848,5
SYNCID0000005851,2
SYNCID0000005853,63
SYNCID0000005855,4
SYNCID0000005857,4
SYNCID0000005858,10
SYNCID0000005860,6
SYNCID0000005862,19
SYNCID0000005863,75
SYNCID0000005867,7
SYNCID0000005868,5
SYNCID0000005869,21
SYNCID0000005870,14
SYNCID0000005871,38
SYNCID0000005872,9
SYNCID0000005874,15
SYNCID0000005878,23
SYNCID0000005879,27
SYNCID0000005880,43
SYNCID0000005881,50
SYNCID0000005882,18
SYNCID0000005885,41
SYNCID0000005888,29
SYNCID0000005889,34
SYNCID0000005891,68
SYNCID0000005892,11
SYNCID0000005893,23
SYNCID0000005895,9
SYNCID0000005899,4
SYNCID0000005902,32
SYNCID0000005903,15
SYNCID0000005907,25
SYNCID0000005911,28
SYNCID0000005912,10
SYNCID0000005915,38
SYNCID0000005916,41
SYNCID0000005917,14
SYNCID0000005920,11
SYNCID0000005923,35
SYNCID0000005925,9
SYNCID0000005927,39
SYNCID0000005928,34
SYNCID0000005930,39
SYNCID0000005931,1
SYNCID0000005933,10
SYNCID0000005934,20
SYNCID0000005935,5
SYNCID0000005938,35
SYNCID0000005940,2
SYNCID0000005941,8
SYNCID0000005942,41
SYNCID0000005943,39
SYNCID0000005944,4
SYNCID0000005947,18
SYNCID0000005948,12
SYNCID0000005951,27
SYNCID0000005953,9
SYNCID0000005956,27
SYNCID0000005958,5
SYNCID0000005963,1
SYNCID0000005964,14
SYNCID0000005966,3
SYNCID0000005967,33
SYNCID0000005969,23
SYNCID0000005970,2
SYNCID0000005972,4
SYNCID0000005977,30
SYNCID0000005978,14
SYNCID0000005979,2
SYNCID0000005980,5
SYNCID0000005982,0
SYNCID0000005984,0
SYNCID0000005985,8
