customer_id,wire_max_weekly_trx,wire_max_monthly_trx,wire_max_weekely_trx_avg_val,wire_max_monthly_trx_avg_val,abm_max_weekly_trx,abm_max_weekely_trx_avg_val,abm_max_monthly_trx,abm_max_monthly_trx_avg_val,abm_cash_activity,cheque_max_weekly_trx,cheque_max_monthly_trx,cheque_max_weekely_trx_avg_val,cheque_max_monthly_trx_avg_val,eft_max_weekly_trx,eft_max_monthly_trx,eft_max_weekely_trx_avg_val,eft_max_monthly_trx_avg_val,emt_max_weekly_trx,emt_max_monthly_trx,emt_max_weekely_trx_avg_val,emt_max_monthly_trx_avg_val,card_max_weekly_trx,card_max_monthly_trx,card_max_weekely_trx_avg_val,card_max_monthly_trx_avg_val,card_ecommerce_activity,card_merchant_categories,card_merchant_category_dissimilarity,card_merchant_category_dissimilarity_std
SYNCID0000012788,2.0,2.0,414743.365,414743.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001505,1.0,2.0,12208.47,14972.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005589,0.0,0.0,0.0,0.0,1.0,521.61,1.0,521.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010963,1.0,1.0,3175.14,3175.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011875,0.0,0.0,0.0,0.0,1.0,641.89,1.0,641.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007027,1.0,1.0,869.05,869.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014966,1.0,1.0,66461.28,66461.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004869,0.0,0.0,0.0,0.0,1.0,2337.07,2.0,1514.125,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,152.1,152.1,0.0,1.0,0.0,0.0
SYNCID0000016177,1.0,1.0,3167.68,3167.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011229,0.0,0.0,0.0,0.0,1.0,189.99,1.0,189.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003449,0.0,0.0,0.0,0.0,1.0,741.78,1.0,741.78,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001357,0.0,0.0,0.0,0.0,2.0,2501.425,5.0,1442.696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4861.1,4861.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000015035,0.0,0.0,0.0,0.0,1.0,3193.97,1.0,3193.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000250,0.0,0.0,0.0,0.0,1.0,1070.14,1.0,1070.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004856,0.0,0.0,0.0,0.0,1.0,517.56,1.0,517.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008457,0.0,0.0,0.0,0.0,2.0,655.62,4.0,742.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001846,0.0,0.0,0.0,0.0,1.0,11562.34,2.0,5835.135,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000688,0.0,0.0,0.0,0.0,1.0,226.73,3.0,1448.3099999999997,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011022,0.0,0.0,0.0,0.0,1.0,21.44,1.0,21.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001046,0.0,0.0,0.0,0.0,2.0,1071.75,4.0,789.7925,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003316,1.0,2.0,26723.64,17048.895,2.0,80.04,4.0,337.22499999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010477,0.0,0.0,0.0,0.0,1.0,624.99,1.0,624.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002641,0.0,0.0,0.0,0.0,1.0,2416.99,1.0,2416.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011988,0.0,0.0,0.0,0.0,1.0,1075.7,1.0,1075.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007468,0.0,0.0,0.0,0.0,1.0,308.1,1.0,308.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.87,15.87,0.0,1.0,0.0,0.0
SYNCID0000004187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.08,44.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1216.95,1216.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010494,0.0,0.0,0.0,0.0,2.0,254.5,4.0,454.8475,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008724,0.0,0.0,0.0,0.0,1.0,427.54,1.0,427.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006350,0.0,0.0,0.0,0.0,2.0,1926.225,4.0,1052.725,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013899,0.0,0.0,0.0,0.0,1.0,533.23,1.0,533.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001202,0.0,0.0,0.0,0.0,1.0,3238.23,1.0,3238.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004784,0.0,0.0,0.0,0.0,3.0,713.5466666666667,8.0,1327.9825,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012068,0.0,0.0,0.0,0.0,1.0,4758.76,1.0,4758.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000061,1.0,1.0,7217.61,7217.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014183,0.0,0.0,0.0,0.0,2.0,4943.79,4.0,9412.195,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003791,0.0,0.0,0.0,0.0,1.0,1063.35,2.0,4965.98,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1209.79,1209.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002436,0.0,0.0,0.0,0.0,1.0,111.68,1.0,111.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008477,0.0,0.0,0.0,0.0,1.0,129.9,1.0,129.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014944,0.0,0.0,0.0,0.0,1.0,5022.19,1.0,5022.19,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016633,1.0,2.0,402162.24,178800.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012815,0.0,0.0,0.0,0.0,2.0,2155.2650000000003,4.0,1741.565,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010150,0.0,0.0,0.0,0.0,2.0,861.9649999999999,2.0,861.9649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000947,0.0,0.0,0.0,0.0,1.0,1611.97,1.0,1611.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001835,0.0,0.0,0.0,0.0,1.0,155.32,1.0,155.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009799,0.0,0.0,0.0,0.0,2.0,424.43,2.0,424.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016732,0.0,0.0,0.0,0.0,1.0,3754.12,3.0,2274.5333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,161.89,161.89,1.0,1.0,0.0,0.0
SYNCID0000016156,0.0,0.0,0.0,0.0,5.0,361.13,8.0,394.40250000000003,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001458,1.0,1.0,19454.65,19454.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011109,0.0,0.0,0.0,0.0,4.0,146.79499999999996,9.0,2787.608888888889,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016537,0.0,0.0,0.0,0.0,2.0,86.33500000000001,3.0,977.2766666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007142,1.0,1.0,4186.06,4186.06,3.0,459.02333333333337,5.0,575.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013252,0.0,0.0,0.0,0.0,1.0,344.17,1.0,344.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SYNCID0000007622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,948.16,948.16,0.0,1.0,0.0,0.0
SYNCID0000008178,1.0,1.0,37107.1,37107.1,1.0,13646.75,2.0,7362.4400000000005,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.49,63.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008391,0.0,0.0,0.0,0.0,7.0,4330.621428571429,18.0,4006.2372222222225,0.5581395348837209,0.0,0.0,0.0,0.0,1.0,1.0,1550.81,1550.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002096,0.0,0.0,0.0,0.0,1.0,1048.55,2.0,575.65,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003916,0.0,0.0,0.0,0.0,1.0,50.03,1.0,50.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012387,0.0,0.0,0.0,0.0,1.0,63.16,1.0,63.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3199.54,1864.7849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3522.28,3522.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009405,0.0,0.0,0.0,0.0,1.0,2046.27,1.0,2046.27,0.0,1.0,1.0,2259.96,2259.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,125.13,125.13,0.0,1.0,0.0,0.0
SYNCID0000016382,0.0,0.0,0.0,0.0,1.0,206.88,1.0,206.88,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009978,0.0,0.0,0.0,0.0,1.0,524.34,1.0,524.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004705,0.0,0.0,0.0,0.0,1.0,172.68,3.0,446.53999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007396,0.0,0.0,0.0,0.0,2.0,687.04,4.0,492.07750000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012082,0.0,0.0,0.0,0.0,1.0,270.2,2.0,145.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005564,0.0,0.0,0.0,0.0,1.0,1026.91,1.0,1026.91,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106.12,106.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000017028,0.0,0.0,0.0,0.0,1.0,433.08,1.0,433.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010271,0.0,0.0,0.0,0.0,1.0,3120.79,3.0,1524.0633333333335,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003757,0.0,0.0,0.0,0.0,1.0,268.63,1.0,268.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009753,0.0,0.0,0.0,0.0,2.0,2281.315,4.0,6891.9825,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.72,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,186.91,186.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003547,0.0,0.0,0.0,0.0,3.0,1060.5633333333333,4.0,1058.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005858,0.0,0.0,0.0,0.0,1.0,205.83,1.0,205.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012771,0.0,0.0,0.0,0.0,1.0,323.03,1.0,323.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008954,0.0,0.0,0.0,0.0,3.0,542.1,3.0,492.1433333333334,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006268,0.0,0.0,0.0,0.0,3.0,386.34666666666664,5.0,425.65200000000004,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016075,0.0,0.0,0.0,0.0,1.0,628.23,2.0,422.615,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005647,0.0,0.0,0.0,0.0,1.0,312.73,1.0,312.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.92,36.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000015928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,208.87,208.87,0.0,1.0,0.0,0.0
SYNCID0000016993,0.0,0.0,0.0,0.0,1.0,419.59,1.0,419.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008794,0.0,0.0,0.0,0.0,3.0,1258.14,4.0,1073.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,159.88,159.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000660,0.0,0.0,0.0,0.0,2.0,192.57000000000002,2.0,192.57000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008541,0.0,0.0,0.0,0.0,1.0,155.79,2.0,75.52,1.0,1.0,1.0,9657.67,9657.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006956,0.0,0.0,0.0,0.0,1.0,527.01,2.0,1308.475,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010097,0.0,0.0,0.0,0.0,1.0,1041.83,1.0,1041.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012163,0.0,0.0,0.0,0.0,1.0,21.43,1.0,21.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,235.58,235.58,1.0,1.0,0.0,0.0
SYNCID0000016164,0.0,0.0,0.0,0.0,1.0,1034.42,1.0,1034.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.25,35.25,0.0,1.0,0.0,0.0
SYNCID0000013477,0.0,0.0,0.0,0.0,2.0,5922.41,3.0,546.4699999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011117,0.0,0.0,0.0,0.0,2.0,224.20999999999998,4.0,501.68999999999994,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013037,0.0,0.0,0.0,0.0,2.0,322.325,3.0,339.78333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
