customer_id,wire_max_weekly_trx,wire_max_monthly_trx,wire_max_weekely_trx_avg_val,wire_max_monthly_trx_avg_val,abm_max_weekly_trx,abm_max_monthly_trx,abm_max_weekely_trx_avg_val,abm_max_monthly_trx_avg_val,abm_cash_activity,cheque_max_weekly_trx,cheque_max_monthly_trx,cheque_max_weekely_trx_avg_val,cheque_max_monthly_trx_avg_val,eft_max_weekly_trx,eft_max_monthly_trx,eft_max_weekely_trx_avg_val,eft_max_monthly_trx_avg_val,emt_max_weekly_trx,emt_max_weekely_trx_avg_val,emt_max_monthly_trx,emt_max_monthly_trx_avg_val,card_merchant_categories,card_max_weekly_trx,card_max_weekely_trx_avg_val,card_merchant_category_dissimilarity,card_merchant_category_dissimilarity_std,card_max_monthly_trx,card_max_monthly_trx_avg_val,card_ecommerce_activity
SYNCID0000003008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.55,864.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,484.5314285714286,1006.4172727272727,7.0,14.0,898.2600000000001,1643.5507142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1643.346,4461.083333333333,2.0,4.0,513.64,809.985,5.0,2396.7480000000005,18.0,1571.3133333333335,50.0,35.0,640.5877142857141,6.036651268628111,1.0836171262744272,97.0,353.4103092783505,0.17938931297709923
SYNCID0000011440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,589.54,864.0,1.0,1.0,289.39,289.39,1.0,195.09,2.0,204.10500000000002,25.0,8.0,293.89,2.6160668308494515,0.5682085912725844,21.0,203.28952380952384,0.16
SYNCID0000012941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3055.0733333333333,2390.47,5.0,1224.1780000000003,11.0,758.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,150.8242857142857,2.746088121151474,0.6181237367612491,22.0,137.85636363636365,0.10714285714285714
SYNCID0000009738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,143.26142857142858,3.7139236643866553,0.6005140872243987,38.0,148.40078947368417,0.19047619047619047
SYNCID0000017078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,196.15499999999997,2.67432502759554,0.7584578920736738,15.0,185.944,0.28205128205128205
SYNCID0000016196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7177.75,13890.616666666667,1.0,2.0,63.32,912.26,2.0,1291.7450000000001,4.0,1018.985,6.0,1.0,91.31,1.4142135623730951,0.0,3.0,44.86333333333334,0.16666666666666666
SYNCID0000005272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,53.0,3873.1581250000004,4878.110188679246,0.0,0.0,0.0,0.0,2.0,89.00999999999999,2.0,89.00999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3015.545,2019.2133333333334,2.0,159.435,6.0,517.5116666666667,15.0,4.0,445.1425,1.9768557680132615,0.5233158265243668,11.0,433.4309090909091,0.08
SYNCID0000010278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1447.3,5838.303043478261,1.0,1.0,1255.48,1255.48,1.0,1527.19,1.0,1527.19,9.0,2.0,63.43,1.6463554896743493,0.1987802847848185,6.0,112.33166666666669,0.08333333333333333
SYNCID0000014988,0.0,0.0,0.0,0.0,1.0,2.0,1055.54,582.305,0.5,0.0,0.0,0.0,0.0,7.0,15.0,9001.8,5280.592666666666,1.0,844.48,1.0,844.48,1.0,1.0,149.04,0.0,0.0,1.0,149.04,0.0
SYNCID0000000772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,646.81,331.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3140.508,5506.954166666666,0.0,0.0,0.0,0.0,3.0,951.2766666666666,4.0,1482.9325,2.0,1.0,46.92,1.4142135623730951,0.0,2.0,83.845,0.0
SYNCID0000003649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,459.523125,7.222156862010312,0.7299027009301045,118.0,409.9563559322034,0.4909090909090909
SYNCID0000007216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,1668.884,1013.5975,1.0,1.0,540.05,540.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000550,1.0,1.0,31120.58,31120.58,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5823.24,5034.4,1.0,1.0,7747.45,7747.45,1.0,717.9,2.0,1107.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,23.310000000000002,1.9737053811291863,0.6616799844600313,6.0,69.065,0.0
SYNCID0000014695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,21219.891666666666,94125.0215,2.0,4.0,1268.955,4041.8525,1.0,103.19,2.0,177.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7269.8,3660.565,1.0,1.0,3471.82,3471.82,2.0,966.5049999999999,6.0,1537.9150000000002,26.0,8.0,2846.7699999999995,3.0109444131333176,0.5172495281337564,24.0,1457.7541666666666,0.2
SYNCID0000004895,2.0,3.0,1491.995,3887.9533333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011816,0.0,0.0,0.0,0.0,1.0,1.0,1496.66,1496.66,1.0,4.0,7.0,177.96,50435.881428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.68,0.0,0.0,1.0,94.68,0.0
SYNCID0000000423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,443.95,2950.41,1.0,2.0,2484.73,5839.6449999999995,1.0,52.38,1.0,52.38,33.0,13.0,969.4630769230771,3.746713713199751,0.6154697539177715,46.0,603.2445652173913,0.14285714285714285
SYNCID0000009637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8472.86,4742.996923076924,3.0,6.0,322.37666666666667,474.1383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1606.945,1261.1966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014615,0.0,0.0,0.0,0.0,1.0,2.0,42.31,44.355000000000004,1.0,1.0,3.0,1693.44,3831.846666666667,2.0,6.0,580.85,4217.461666666667,0.0,0.0,0.0,0.0,5.0,1.0,169.45,1.4142135623730951,0.0,2.0,145.66,0.2
SYNCID0000008033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,885.49,885.49,4.0,8.0,2119.7374999999997,392.3775,7.0,466.89,15.0,444.3193333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013398,0.0,0.0,0.0,0.0,3.0,6.0,2340.443333333333,1952.2450000000001,0.6875,1.0,1.0,207.23,207.23,4.0,7.0,2011.505,4079.7071428571426,0.0,0.0,0.0,0.0,44.0,21.0,626.4433333333334,4.9554008721738665,0.8670031740142556,68.0,319.6052941176471,0.1340782122905028
SYNCID0000011091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,11034.9775,1053.4675,2.0,4.0,4364.54,2837.3525,0.0,0.0,0.0,0.0,1.0,1.0,1036.46,0.0,0.0,1.0,1036.46,0.0
SYNCID0000016540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,274146.36375,105914.16428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,4285.027999999999,2981.083448275862,0.0,0.0,0.0,0.0,34.0,17.0,112.42999999999999,4.411231280544151,0.8894035021005985,50.0,243.20759999999996,0.2777777777777778
SYNCID0000009760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2453.395,875.465,1.0,1.0,2142.45,2142.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,134.74,1.4142135623730951,0.0,2.0,54.755,0.0
SYNCID0000002849,0.0,0.0,0.0,0.0,1.0,1.0,531.73,531.73,1.0,5.0,13.0,9504.66,4576.312307692308,43.0,135.0,1568.7127906976743,14650.551925925927,5.0,816.278,17.0,981.885294117647,8.0,4.0,88.56250000000001,1.88101662214386,0.4601917722194768,4.0,92.91749999999999,0.1111111111111111
SYNCID0000006573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51.85,51.85,2.0,3.0,2105.54,7834.513333333333,7.0,616.6885714285715,17.0,1153.0676470588235,1.0,1.0,29.51,0.0,0.0,1.0,29.51,1.0
SYNCID0000007251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,689.55,2338.7033333333334,2.0,4.0,9306.715,4892.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006277,0.0,0.0,0.0,0.0,1.0,2.0,34847.19,17729.655000000002,0.5,3.0,6.0,920.1033333333334,1102.1850000000002,0.0,0.0,0.0,0.0,2.0,2139.54,3.0,1443.34,51.0,30.0,180.4813333333333,7.585108538553315,1.1786455707474237,108.0,245.30805555555548,0.313915857605178
SYNCID0000015173,0.0,0.0,0.0,0.0,1.0,1.0,5716.42,5716.42,0.0,18.0,70.0,4900.776111111111,6314.0160000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.25,0.0,0.0,1.0,104.25,0.0
SYNCID0000003862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1683.0166666666667,6969.215999999999,1.0,2.0,74.52,1452.23,1.0,575.02,1.0,575.02,33.0,13.0,308.5192307692308,4.2774833673101895,0.7913361899102108,46.0,271.46543478260867,0.08620689655172414
SYNCID0000013918,0.0,0.0,0.0,0.0,2.0,5.0,328.45,594.63,0.36363636363636365,5.0,14.0,496.29800000000006,1567.1049999999998,2.0,5.0,669.8950000000001,19670.242000000002,2.0,149.59,3.0,287.22666666666663,25.0,7.0,153.8314285714286,2.882080481828441,0.4400137455393222,26.0,100.65115384615385,0.29310344827586204
SYNCID0000006557,0.0,0.0,0.0,0.0,3.0,5.0,922.1733333333333,2859.01,0.5,2.0,3.0,1785.14,1455.5366666666669,3.0,5.0,3963.8566666666666,2863.24,7.0,513.1514285714286,19.0,340.4157894736842,6.0,3.0,12.486666666666666,1.520159310771689,0.1498299142610593,5.0,605.898,0.42857142857142855
SYNCID0000003432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,3519.52625,2564.426296296296,1.0,2.0,741.6,3730.505,15.0,542.1866666666667,24.0,349.25499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1873.4779999999998,3035.0700000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,356.0025,1573.4011111111113,4.0,831.38,8.0,881.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014194,1.0,1.0,97515.02,97515.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.64,214.64,22.0,76.0,1526.5913636363637,2510.6248684210527,3.0,81.08,7.0,539.7585714285714,3.0,2.0,21.33,1.7320508075688772,0.0,3.0,35.68,0.3333333333333333
SYNCID0000014186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,4856.758666666667,6969.381666666667,5.0,19.0,361.204,1436.027894736842,0.0,0.0,0.0,0.0,11.0,3.0,126.29,1.8067386138836232,0.2627335426534193,12.0,897.9224999999998,0.19047619047619047
SYNCID0000013860,0.0,0.0,0.0,0.0,1.0,1.0,318.73,318.73,1.0,3.0,6.0,1253.8999999999999,3359.2566666666667,9.0,24.0,385.8811111111111,1126.9604166666668,1.0,77.85,3.0,400.57666666666665,22.0,7.0,188.68857142857146,2.580566675753624,0.7122796491944434,25.0,259.65840000000003,0.17307692307692307
SYNCID0000010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,763.6,937.6375,0.0,0.0,0.0,0.0,7.0,1896.6871428571428,18.0,1879.781111111111,45.0,25.0,142.9116,5.440493368060489,1.5983985941985763,77.0,266.6780519480519,0.31100478468899523
SYNCID0000016845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,5623.123529411765,10898.676739130433,2.0,4.0,1673.63,6326.6925,1.0,181.76,1.0,181.76,33.0,12.0,1544.1499999999996,4.135458323145672,0.9025802591414533,37.0,667.3975675675674,0.42574257425742573
SYNCID0000000938,0.0,0.0,0.0,0.0,1.0,1.0,512.51,512.51,1.0,0.0,0.0,0.0,0.0,22.0,76.0,3753.3618181818183,2302.341315789474,0.0,0.0,0.0,0.0,27.0,10.0,121.643,3.2891170782363917,0.8486285312875353,33.0,128.57575757575756,0.2289156626506024
SYNCID0000001807,0.0,0.0,0.0,0.0,2.0,2.0,3152.21,3152.21,1.0,5.0,8.0,2618.718,1928.6825,11.0,41.0,4917.858181818182,1823.5541463414634,0.0,0.0,0.0,0.0,14.0,3.0,18.976666666666667,1.9659066395055498,0.36771059917820764,9.0,1633.9155555555556,0.24
SYNCID0000015363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,1739.64,1205.7635714285714,1.0,2.0,22.16,824.8950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2537.5,2537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013231,1.0,2.0,51558.15,36102.25,0.0,0.0,0.0,0.0,0.0,2.0,3.0,355.52,5540.799999999999,3.0,7.0,233.33333333333334,411.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,411.865,3336.94,1.0,2821.44,1.0,2821.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1919.8366666666668,5.0,1312.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005150,0.0,0.0,0.0,0.0,1.0,2.0,3126.3,3109.5950000000003,0.6,3.0,10.0,2293.5633333333335,2309.589,2.0,3.0,507.37,376.3966666666667,0.0,0.0,0.0,0.0,8.0,2.0,72.72,1.626105059170283,0.1498299142610593,3.0,58.98666666666666,0.3333333333333333
SYNCID0000004536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,523.51,937.1566666666666,2.0,3.0,742.6850000000001,495.8233333333333,2.0,195.82999999999998,3.0,314.64666666666665,4.0,1.0,2209.11,1.4142135623730951,0.0,2.0,82.38999999999999,0.5
SYNCID0000004067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1450.272,1996.9720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,12.535,1.520159310771689,0.1498299142610593,3.0,19.37666666666667,0.4
SYNCID0000014208,0.0,0.0,0.0,0.0,1.0,1.0,90.75,90.75,1.0,1.0,1.0,1168.54,1168.54,4.0,9.0,648.3275,627.8055555555555,2.0,1720.2150000000001,3.0,1218.36,39.0,21.0,237.55571428571426,5.2410423711045855,1.1737242906408087,64.0,268.05703125,0.2122905027932961
SYNCID0000010609,0.0,0.0,0.0,0.0,1.0,2.0,240.96,1056.975,1.0,3.0,7.0,3067.7466666666664,1974.8357142857142,2.0,3.0,1641.905,1379.47,1.0,2017.26,2.0,1021.755,10.0,2.0,147.44,1.6463554896743493,0.1987802847848185,6.0,186.06999999999996,0.16666666666666666
SYNCID0000005609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3607.68,258.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,298.99899999999997,3.2068201340923985,0.6968037003420577,34.0,299.26588235294116,0.1951219512195122
SYNCID0000000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11703.44,11703.44,2.0,4.0,636.79,407.4825,1.0,2087.99,2.0,6310.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4517.3,578.015,1.0,2.0,318.61,6617.26,5.0,1206.7440000000001,7.0,1239.387142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000587,2.0,2.0,17702.23,17702.23,0.0,0.0,0.0,0.0,0.0,1.0,2.0,138.72,4021.51,1.0,1.0,102.68,102.68,24.0,1105.7283333333332,74.0,1382.0020270270268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3056.32,3588.886875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.98,716.275,1.0,1.0,751.02,751.02,4.0,81.5625,6.0,145.20166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,210.83999999999997,1.614969517716684,0.6259979687234943,12.0,967.0533333333333,0.15384615384615385
SYNCID0000004423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,161.74,161.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005233,3.0,6.0,3163.7766666666666,29852.778333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1139.72,1139.72,4.0,7.0,817.3225,572.2142857142858,1.0,609.44,1.0,609.44,23.0,7.0,197.1514285714286,2.3334766422768034,0.6230731042838469,18.0,300.7027777777778,0.2
SYNCID0000000995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,223.62125,2.936319061123113,0.6148417449109005,27.0,243.37666666666664,0.4142857142857143
SYNCID0000011114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1234.98,1448.898,34.0,98.0,2595.613823529412,3942.8065306122453,1.0,1456.66,2.0,1466.37,6.0,3.0,28.94,1.5606601717798214,0.25365296808864407,3.0,119.75333333333333,0.42857142857142855
SYNCID0000011547,1.0,1.0,4301.61,4301.61,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5143.24,2831.68,0.0,0.0,0.0,0.0,2.0,310.15999999999997,6.0,504.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013572,0.0,0.0,0.0,0.0,2.0,3.0,9500.47,6341.803333333333,0.6666666666666666,1.0,3.0,1426.58,2452.2233333333334,1.0,1.0,61.66,61.66,1.0,532.27,1.0,532.27,49.0,30.0,-26.55866666666663,6.1031932948212715,0.9908586361423704,108.0,173.81953703703707,0.2671009771986971
SYNCID0000012900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106.59,106.59,8.0,23.0,517.8025,589.5665217391305,1.0,208.56,4.0,404.65,1.0,1.0,488.45,0.0,0.0,1.0,488.45,1.0
SYNCID0000001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,278.39,923.78,1.0,3.0,138.64,1084.6133333333335,5.0,949.9079999999998,8.0,844.35375,39.0,16.0,226.31187500000001,4.1469310775828685,0.514296703582523,58.0,287.3393103448276,0.19424460431654678
SYNCID0000001645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1094.7549999999999,579.7733333333333,2.0,2.0,167.775,167.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,173.25333333333333,675.1866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000005591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1616.8633333333335,1616.8633333333335,2.0,4.0,1189.275,654.6850000000001,3.0,706.2933333333334,7.0,1297.347142857143,47.0,28.0,88.18535714285713,5.911948878371257,1.3483661330497723,83.0,137.7278313253012,0.2825112107623318
SYNCID0000010393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8261.21,8261.21,2.0,5.0,65.585,1143.858,0.0,0.0,0.0,0.0,1.0,1.0,16.09,0.0,0.0,1.0,16.09,0.0
SYNCID0000013382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,886.932857142857,4.054235450994097,0.5054528664577783,40.0,271.648,0.09433962264150944
SYNCID0000014319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,91.52000000000001,212.33249999999998,1.0,52.63,1.0,52.63,41.0,33.0,417.3342424242425,6.364020732702638,1.192609339560902,108.0,472.0408333333333,0.15328467153284672
SYNCID0000011494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,15278.1775,6185.524814814813,1.0,2.0,2351.29,1819.4,0.0,0.0,0.0,0.0,17.0,3.0,232.91333333333333,1.9042004768395981,0.3182660385221369,11.0,112.84818181818181,0.25
SYNCID0000002591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.89,255.38666666666668,0.0,0.0,0.0,0.0,6.0,2.0,692.0600000000001,1.4936728736720406,0.1376275643042054,3.0,469.49333333333334,0.16666666666666666
SYNCID0000004001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2593.035,1722.382222222222,1.0,1.0,93.67,93.67,2.0,315.96500000000003,4.0,482.51750000000004,9.0,4.0,109.9925,1.8962272249550038,0.5285095186838599,8.0,2075.9225,0.058823529411764705
SYNCID0000014262,0.0,0.0,0.0,0.0,2.0,6.0,3076.36,2417.8050000000003,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,2.0,510.42,1584.175,6.0,633.7483333333333,12.0,664.4008333333334,11.0,3.0,72.61666666666666,1.6551468905937972,0.3864940613341596,8.0,39.3425,0.17647058823529413
SYNCID0000004450,0.0,0.0,0.0,0.0,5.0,13.0,3313.7120000000004,2640.4853846153846,0.7058823529411765,1.0,2.0,721.49,532.99,2.0,3.0,5493.599999999999,3827.2233333333334,12.0,1377.4275,39.0,1054.3138461538463,24.0,8.0,122.41749999999999,2.95362483804975,0.6132701819390768,18.0,155.92333333333335,0.13333333333333333
SYNCID0000002652,0.0,0.0,0.0,0.0,1.0,1.0,16853.22,16853.22,0.0,3.0,9.0,345.69666666666666,1253.0366666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,36.583333333333336,1.8785131073136256,0.44548987970955595,8.0,33.9375,0.7142857142857143
SYNCID0000000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11158.59,1474.3574999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SYNCID0000016329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,272.53,272.53,1.0,1.0,739.41,739.41,2.0,430.49,4.0,825.3025000000001,40.0,15.0,235.32666666666668,4.491627544742597,0.45814559249759956,49.0,147.38102040816324,0.16901408450704225
